,학교명,소재지지번주소,소재지도로명주소,위도,경도
1179,서울등마초등학교,서울특별시 강서구 등촌동 718,서울특별시 강서구 등촌로35길 12 (등촌동.서울등마초등학교),37.5420437126,126.8616672074
1180,영도중학교,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27 . 영도중학교 (목동.강서고등학교),37.5363155693,126.8657711258
1181,서울고덕초등학교,서울특별시 강동구 고덕동 158,서울특별시 강동구 아리수로82길 42 . 고덕초등학교 (고덕동),37.5612936142,127.1660798803
1182,중암중학교,서울특별시 마포구 중동 63,서울특별시 마포구 월드컵북로38길 25 (중동.중암중학교),37.5724317685,126.9035850936
1183,장훈고등학교,서울특별시 영등포구 신길동 177-1,서울특별시 영등포구 영등포로64길 26 . 장훈고등학교 (신길동),37.5133455931,126.9162285478
1184,신사중학교,서울특별시 강남구 압구정동 410,서울특별시 강남구 압구정로 123 (압구정동.신사중학교),37.5246978372,127.0211913818
1185,서울상천초등학교,서울특별시 노원구 상계동 768,서울특별시 노원구 덕릉로 443 . 서울상천초등학교 (상계동),37.6462851283,127.0578888
1186,서울등서초등학교,서울특별시 강서구 화곡동 산212,서울특별시 강서구 화곡로58길 86 (화곡동.등서초등학교),37.551884392,126.8550380933
1187,인왕중학교,서울특별시 서대문구 홍제동 9-27,서울특별시 서대문구 세검정로4길 . 69 (홍제동),37.59273522,126.951779287
1188,서울도시과학기술고등학교,서울특별시 성북구 하월곡동 90-1,서울특별시 성북구 종암로 196 (하월곡동.서울도시과학기술고등학교),37.6078128032,127.0330441793
1189,서울고은초등학교,서울특별시 서대문구 홍제동 320-12,서울특별시 서대문구 모래내로 441 (홍제동. 서울고은초등학교),37.5850018441,126.9439749377
1190,서울석관초등학교,서울특별시 성북구 석관동 205,서울특별시 성북구 돌곶이로22길 21 . 서울석관초등학교 (석관동.서울석관초등학교),37.6110220564,127.0583552551
1191,서울금나래초등학교,서울특별시 금천구 독산동 1153,서울특별시 금천구 시흥대로79길 37 (독산동.서울금나래초등학교),37.4582299981,126.8962417
1192,서울가인초등학교,서울특별시 도봉구 창동 224-20,서울특별시 도봉구 도봉로136다길 4 (창동.가인초등학교),37.6594678039,127.0429508897
1193,서울등양초등학교,서울특별시 강서구 등촌동 691,서울특별시 강서구 강서로56나길 140 . 등양초등학교 (등촌동.등양초등학교),37.5649470358,126.8447602497
1194,아현중학교,서울특별시 마포구 아현동 267-1,서울특별시 마포구 마포대로 247 (아현동.아현중학교),37.5564007056,126.9565000215
1195,백운중학교,서울특별시 도봉구 쌍문동 68-2,서울특별시 도봉구 도봉로129길 50 (쌍문동),37.6564059187,127.0359041
1196,서울수락초등학교,서울특별시 노원구 상계동 1171-2,서울특별시 노원구 동일로 1745 (상계동.서울수락초등학교),37.6845031932,127.055185155
1197,녹천중학교,서울특별시 노원구 월계동 321-7,서울특별시 노원구 월계로 376 (월계동. 녹천중학교),37.6310836146,127.0617375158
1198,도봉중학교,서울특별시 도봉구 도봉동 622-40,서울특별시 도봉구 마들로 671 (도봉동.도봉중학교),37.6708838426,127.0458716564
1199,삼성고등학교,서울특별시 관악구 신림동 222,서울특별시 관악구 신림로 41 (신림동),37.4691399762,126.9436438
1200,서울장월초등학교,서울특별시 성북구 장위동 316,서울특별시 성북구 한천로101길 66 (장위동. 서울장월초등학교),37.6219410867,127.0471628
1201,강동고등학교,서울특별시 강동구 상일동 267,서울특별시 강동구 구천면로 572 (상일동),37.5499166487,127.1606683248
1202,신반포중학교,서울특별시 서초구 반포동 3-1,서울특별시 서초구 신반포로19길 26 . 신반포중학교 (반포동.신반포중학교),37.506265318,126.9961146
1203,서울신도초등학교,서울특별시 은평구 진관동 108,서울특별시 은평구 진관1로 77-23 . 서울신도초등학교 (진관동),37.63296389,126.9291989355
1204,서울천호초등학교,서울특별시 강동구 천호동 230-9,서울특별시 강동구 구천면로 310-11 (천호동.서울천호초등학교),37.5477189664,127.1365923302
1205,한영고등학교,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832 (상일동. 한영고등학교),37.54913153,127.1577730629
1206,서울교동초등학교,서울특별시 종로구 경운동 2,서울특별시 종로구 삼일대로 446 (경운동),37.5750056742,126.9881512735
1207,둔촌중학교,서울특별시 강동구 둔촌동 19-1,서울특별시 강동구 진황도로61길 25-30 (둔촌동),37.5308360856,127.1463317414
1208,태릉고등학교,서울특별시 중랑구 묵동 6,서울특별시 중랑구 신내로23길 36 . 태릉고등학교 (묵동),37.6191638288,127.0855575948
1209,서울여자고등학교,서울특별시 마포구 염리동 128-2,서울특별시 마포구 백범로25길 34 . 서울여자고등학교 (염리동),37.5477804988,126.9490699644
1210,추계초등학교,서울특별시 서대문구 북아현동 190-1,서울특별시 서대문구 북아현로11가길 7 (북아현동.추계초등학교),37.5631767195,126.9540593212
1211,영훈국제중학교,서울특별시 강북구 미아동 471-2,서울특별시 강북구 도봉로13가길 19 (미아동),37.6146818749,127.0280933187
1212,서울정목초등학교,서울특별시 양천구 목동 757-2,서울특별시 양천구 목동중앙로3길 30-10 (목동.서울정목초등학교),37.5365288457,126.8700490834
1213,서울강솔초등학교,서울특별시 강동구 강일동 694,서울특별시 강동구 고덕로97길 80 . 서울강솔초등학교 (강일동),37.5618696246,127.1802670557
1214,대원국제중학교,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26 . 대원국제중학교 (중곡동),37.5624927931,127.0894181
1215,서울신구로초등학교,서울특별시 구로구 구로동 105,서울특별시 구로구 가마산로27길 69 (구로동.서울신구로초등학교),37.4996600321,126.8897631295
1216,중앙여자중학교,서울특별시 서대문구 북아현동 190-1,서울특별시 서대문구 북아현로11가길 7 (북아현동. 중앙여자중학교),37.5631767195,126.9540593212
1217,선일여자고등학교,서울특별시 은평구 갈현동 240-1,서울특별시 은평구 갈현로29길 27 선일여자고등학교(갈현동),37.6203042094,126.9119930732
1218,청원여자고등학교,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506 . 청원여자고등학교 (상계동.청원초중고등학교),37.6652515464,127.062532889
1219,신광여자고등학교,서울특별시 용산구 청파동3가 100,서울특별시 용산구 청파로 263 . 학교법인신광학원 (청파동3가),37.5428998795,126.9694475231
1220,서울전동초등학교,서울특별시 동대문구 전농동 45-41,서울특별시 동대문구 전농로16길 61 . 서울전동초등학교 (전농동),37.5790832853,127.060805297
1221,구산중학교,서울특별시 은평구 구산동 182-45,서울특별시 은평구 갈현로15길 20-23 (구산동.구산중학교),37.6098720248,126.9094887114
1222,미성중학교,서울특별시 관악구 신림동 745-24,서울특별시 관악구 문성로16길 40 (신림동),37.4753828116,126.9120889015
1223,영남중학교,서울특별시 영등포구 대림동 735,서울특별시 영등포구 대림로31나길 17 . 영남중학교 (대림동),37.4978721812,126.8958364597
1224,서울공연초등학교,서울특별시 노원구 공릉동 371-10,서울특별시 노원구 동일로192가길 16 (공릉동.서울공연초등학교),37.6275475286,127.0745088999
1225,대신중학교,서울특별시 종로구 행촌동 171-1,서울특별시 종로구 사직로 9 (행촌동),37.57310947,126.9612545488
1226,한울중학교,서울특별시 금천구 시흥동 792-1,서울특별시 금천구 독산로50길 60 한울중학교,37.4624009924,126.9071815182
1227,서울한강초등학교,서울특별시 용산구 한강로3가 65-5,서울특별시 용산구 한강대로14길 9 (한강로3가. 한강초등학교),37.52522655,126.965079
1228,선사고등학교,서울특별시 강동구 암사동 448,서울특별시 강동구 고덕로25길 17 . 선사고등학교 (암사동),37.5563158751,127.1357998
1229,세그루패션디자인고등학교,서울특별시 도봉구 쌍문동 263,서울특별시 도봉구 시루봉로 53 세그루패션디자인고등학교(쌍문동),37.656348677,127.0268765864
1230,서울우솔초등학교,서울특별시 서초구 우면동 774,서울특별시 서초구 양재대로2길 74 . 서울우솔초등학교 (우면동),37.45709258,127.0192756194
1231,숭의여자중학교,서울특별시 동작구 대방동 20-114,서울특별시 동작구 여의대방로36길 79 . 숭의여자중학교 (대방동),37.5073641393,126.9292432834
1232,이화여자외국어고등학교,서울특별시 중구 순화동 1-1,서울특별시 중구 통일로4길 30 (순화동),37.5655773233,126.9696416638
1233,경일고등학교,서울특별시 성동구 성수동1가 22-27,서울특별시 성동구 성수일로 27 . 경일고등학교 (성수동1가),37.5438298177,127.0478682944
1234,서울구산초등학교,서울특별시 은평구 구산동 152-3,서울특별시 은평구 서오릉로15길 16 (구산동.서울구산초등학교),37.6127509583,126.9093764926
1235,신도림고등학교,서울특별시 구로구 신도림동 270-2,서울특별시 구로구 경인로67길 159 (신도림동.신도림고등학교),37.5140629233,126.8820837832
1236,서울구의초등학교,서울특별시 광진구 화양동 303-9,서울특별시 광진구 광나루로30길 49 . 서울구의초등학교 (화양동),37.54300899,127.0803117758
1237,영동중학교,서울특별시 서초구 우면동 680,서울특별시 서초구 성촌길 14 (우면동.영동중학교),37.4659862871,127.0251407499
1238,목운중학교,서울특별시 양천구 목동 922,서울특별시 양천구 목동동로 235 (목동.목운초.중학교),37.5270095174,126.8730442063
1239,명덕고등학교,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10 . 명덕고등학교 (내발산동),37.55390749,126.8342914482
1240,태강삼육초등학교,서울특별시 노원구 공릉동 26-84,서울특별시 노원구 화랑로 815 . 태강삼육초등학교 (공릉동),37.643357369,127.1088503431
1241,신암중학교,서울특별시 강동구 암사동 444,서울특별시 강동구 고덕로 65 . 신암중학교 (암사동),37.55636169,127.1336043356
1242,이화여자대학교병설미디어고등학교,서울특별시 중랑구 망우동 220,서울특별시 중랑구 망우로73길 56 (망우동. 이화여대병설미디어고등학교.영란여중학교),37.6031323992,127.1053323962
1243,마포중학교,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로 403 (등촌동),37.5599886669,126.8531334171
1244,증산중학교,서울특별시 은평구 증산동 산24-4,서울특별시 은평구 증산로5길 27-30 . 증산중학교 (증산동),37.5838153929,126.904939878
1245,서울아현초등학교,서울특별시 마포구 아현동 267-2,서울특별시 마포구 굴레방로 6 (아현동),37.5558319007,126.9562422023
1246,고덕중학교,서울특별시 강동구 고덕동 223,서울특별시 강동구 동남로82길 94 (고덕동),37.5603666099,127.1616435168
1247,서울명원초등학교,서울특별시 강동구 명일동 39,서울특별시 강동구 명일로 364 . 서울명원초등학교 (명일동),37.55128785,127.1505001613
1248,재현중학교,서울특별시 노원구 중계동 129-2,서울특별시 노원구 덕릉로82길 64 (중계동.재현중고등학교),37.66126447,127.080799772
1249,서울금융고등학교,서울특별시 양천구 신월동 43-8,서울특별시 양천구 가로공원로61길 19 . 서울금융고등학교 (신월동),37.5376164989,126.8256208667
1250,상계고등학교,서울특별시 노원구 상계동 738,서울특별시 노원구 노해로 432 (상계동. 상계고등학교),37.6527246843,127.0554534308
