gid,lbl,val,geometry
다사479447,322.00,322.0,"POLYGON ((126.91056927168235 37.5000949394168, 126.91056218639723 37.50099625818129, 126.91169349031131 37.5010018977933, 126.91170056199961 37.50010057884626, 126.91056927168235 37.5000949394168))"
다사462484,N/A,0.0,"POLYGON ((126.89106646003957 37.53334599651688, 126.89105913154273 37.534247306977605, 126.8921909335084 37.53425313773312, 126.89219824838624 37.53335182708373, 126.89106646003957 37.53334599651688))"
다사473470,109.00,109.0,"POLYGON ((126.90361661772414 37.520791146392334, 126.90360944351241 37.52169246085609, 126.904741058416 37.52169816971612, 126.90474821901704 37.52079685506762, 126.90361661772414 37.520791146392334))"
다사471431,531.00,531.0,"POLYGON ((126.90163402193602 37.48562833841884, 126.90162683300176 37.486529657935, 126.90275791689949 37.48653538124869, 126.90276509224675 37.485634061547266, 126.90163402193602 37.48562833841884))"
다사476456,148.00,148.0,"POLYGON ((126.9071112565189 37.50818981505841, 126.9071041275862 37.509091132021936, 126.90823555294998 37.50909680578652, 126.90824266828045 37.508195488639366, 126.9071112565189 37.50818981505841))"
다사478472,290.00,290.0,"POLYGON ((126.90926041473904 37.5226222119872, 126.90925330794774 37.52352352709307, 126.91038495166335 37.523529182112085, 126.91039204484271 37.52262786682321, 126.90926041473904 37.5226222119872))"
다사476455,250.00,250.0,"POLYGON ((126.9071183851341 37.50728849795586, 126.9071112565189 37.50818981505841, 126.90824266828045 37.508195488639366, 126.90824978329402 37.50729417135319, 126.9071183851341 37.50728849795586))"
다사474478,233.00,233.0,"POLYGON ((126.90469092527675 37.528007368361784, 126.90468376212355 37.52890868189775, 126.90581548625342 37.52891438139169, 126.90582263579107 37.52801306767129, 126.90469092527675 37.528007368361784))"
다사481448,965.00,965.0,"POLYGON ((126.91282479454036 37.50100752657194, 126.91281773613453 37.50190884556216, 126.91394905427543 37.50191446368925, 126.9139560990838 37.501013144517195, 126.91282479454036 37.50100752657194))"
다사455475,31.00,31.0,"POLYGON ((126.8832107503724 37.525193090431884, 126.88320332951864 37.526094400814536, 126.88433500663827 37.5261003057732, 126.8843424138786 37.52519899519946, 126.8832107503724 37.525193090431884))"
다사485466,201.00,201.0,"POLYGON ((126.91722389456424 37.5172536669654, 126.91721688493057 37.518154984178956, 126.91834844918192 37.51816056221964, 126.91835544520718 37.51725924482558, 126.91722389456424 37.5172536669654))"
다사475458,392.00,392.0,"POLYGON ((126.90596555968688 37.50998676406136, 126.90595841651563 37.51088808056282, 126.90708986876811 37.51089376553187, 126.90709699833593 37.509992448846425, 126.90596555968688 37.50998676406136))"
다사468457,562.00,562.0,"POLYGON ((126.89805273615843 37.50904535179236, 126.89804549808603 37.509946667135154, 126.8991769344952 37.50995242777784, 126.89918415896491 37.50905111224861, 126.89805273615843 37.50904535179236))"
다사464476,282.00,282.0,"POLYGON ((126.89338843542265 37.526147155094904, 126.89338113676519 37.527048467045525, 126.89451283044671 37.52705427460508, 126.89452011549001 37.526152962466526, 126.89338843542265 37.526147155094904))"
다사470437,208.00,208.0,"POLYGON ((126.90045973200553 37.49103051836076, 126.90045252755921 37.49193183685707, 126.90158369267152 37.49193757211227, 126.90159088352718 37.49103625343032, 126.90045973200553 37.49103051836076))"
다사479473,365.00,365.0,"POLYGON ((126.91038495166335 37.523529182112085, 126.91037785816803 37.5244304972619, 126.91150951581221 37.52443614162143, 126.91151659569495 37.52353482628896, 126.91038495166335 37.523529182112085))"
다사474439,332.00,332.0,"POLYGON ((126.90497003952557 37.492856031996965, 126.90496288880496 37.49375735095573, 126.90609408237796 37.49376304326026, 126.9061012195067 37.49286172411723, 126.90497003952557 37.492856031996965))"
다사468436,154.00,154.0,"POLYGON ((126.89820466123088 37.49011769747036, 126.89819742992542 37.49101901573338, 126.89932858080473 37.49102477246177, 126.89933579852017 37.49012345401241, 126.89820466123088 37.49011769747036))"
다사471479,856.00,856.0,"POLYGON ((126.90128859165098 37.52889151835082, 126.90128138733039 37.52979283119234, 126.90241312411725 37.5297985634043, 126.90242031482175 37.528897250377305, 126.90128859165098 37.52889151835082))"
다사476469,169.00,169.0,"POLYGON ((126.90701855562101 37.519906924739125, 126.90701142255907 37.520808239895096, 126.90814302480699 37.52081391604725, 126.9081501442588 37.51991260070759, 126.90701855562101 37.519906924739125))"
다사466463,273.00,273.0,"POLYGON ((126.89574629499188 37.51444168609755, 126.89573902777214 37.515343000231915, 126.89687054516476 37.51534878367107, 126.89687779877818 37.51444746934954, 126.89574629499188 37.51444168609755))"
다사466446,85.00,85.0,"POLYGON ((126.89586978821492 37.49911932453418, 126.89586252649589 37.50002064103284, 126.89699381266341 37.500026421290755, 126.89700106078642 37.49912510460499, 126.89586978821492 37.49911932453418))"
다사471466,611.00,611.0,"POLYGON ((126.9013822186222 37.51717443875516, 126.90137501847217 37.518075753404666, 126.90250657829706 37.518081483205684, 126.90251376483889 37.51718016837075, 126.9013822186222 37.51717443875516))"
다사461473,128.00,128.0,"POLYGON ((126.89001541371178 37.523425732932836, 126.89000807519258 37.52432704473496, 126.8911397270564 37.52433288425774, 126.89114705196327 37.52343157226665, 126.89001541371178 37.523425732932836))"
다사461491,367.00,367.0,"POLYGON ((126.88988327033984 37.53964932408429, 126.88987592593426 37.540550633382026, 126.89100782292331 37.54055647630695, 126.89101515370564 37.53965516682016, 126.88988327033984 37.53964932408429))"
다사466483,70.00,70.0,"POLYGON ((126.8956008890756 37.53246794235682, 126.89559361537883 37.5333692537092, 126.8967254050252 37.53337504089263, 126.8967326651035 37.532473729352986, 126.8956008890756 37.53246794235682))"
다사464464,N/A,0.0,"POLYGON ((126.89347599395865 37.515331400837056, 126.89346869920138 37.516232714456926, 126.89460022955289 37.51623851976165, 126.89460751070324 37.515337205953905, 126.89347599395865 37.515331400837056))"
다사502468,391.00,391.0,"POLYGON ((126.93644674058291 37.51914965670762, 126.93643996169057 37.52005097666434, 126.93757155837635 37.520056370771336, 126.93757832365883 37.519155050640045, 126.93644674058291 37.51914965670762))"
다사476474,678.00,678.0,"POLYGON ((126.90698288713382 37.52441349912847, 126.90697575248305 37.525314813589176, 126.90810742279062 37.52532049065982, 126.90811454382823 37.52441917601542, 126.90698288713382 37.52441349912847))"
다사488462,410.00,410.0,"POLYGON ((126.92064641955676 37.51366509562062, 126.92063945198996 37.51456641393063, 126.92177096274415 37.5145719587332, 126.92177791670491 37.51367064024373, 126.92064641955676 37.51366509562062))"
다사456467,1099.00,1099.0,"POLYGON ((126.88440165992483 37.517988505600464, 126.88439425532357 37.518889817287324, 126.88552582388257 37.51889570987731, 126.88553321487527 37.51799439799976, 126.88440165992483 37.517988505600464))"
다사489480,N/A,0.0,"POLYGON ((126.92165269800678 37.52989435178806, 126.92164573846819 37.53079566777557, 126.92277749454486 37.53080120496387, 126.92278444046646 37.52989988879718, 126.92165269800678 37.52989435178806))"
다사472446,15.00,15.0,"POLYGON ((126.90265742847427 37.49915384247068, 126.9026502483316 37.50005516008664, 126.90378153642712 37.50006087534701, 126.90378870297366 37.49915955754606, 126.90265742847427 37.49915384247068))"
다사469455,393.00,393.0,"POLYGON ((126.899198606939 37.50724848077296, 126.89919138311282 37.50814979658032, 126.90032279263896 37.50815554601406, 126.9003300028636 37.50725423002062, 126.899198606939 37.50724848077296))"
다사475439,468.00,468.0,"POLYGON ((126.9061012195067 37.49286172411723, 126.90609408237796 37.49376304326026, 126.90722527626887 37.49376872473426, 126.90723239980566 37.49286740540733, 126.9061012195067 37.49286172411723))"
다사475436,187.00,187.0,"POLYGON ((126.9061226289856 37.49015776585404, 126.90611549281049 37.49105908541412, 126.90724664592744 37.491064766336436, 126.90725376851243 37.490163446592454, 126.9061226289856 37.49015776585404))"
다사472448,736.00,736.0,"POLYGON ((126.90264306786914 37.50095647756355, 126.9026358870868 37.501857794901426, 126.90376720237636 37.501863510531784, 126.90377436956135 37.50096219300892, 126.90264306786914 37.50095647756355))"
다사461476,246.00,246.0,"POLYGON ((126.88999339717357 37.526129667921815, 126.88998605767368 37.52703097930656, 126.89111775037804 37.527036819396265, 126.89112507626382 37.52613550782254, 126.88999339717357 37.526129667921815))"
다사474481,198.00,198.0,"POLYGON ((126.90466943485993 37.530711308552476, 126.90466227074943 37.53161262167124, 126.90579403572951 37.53161832171848, 126.90580118622265 37.53071700841527, 126.90466943485993 37.530711308552476))"
다사459473,279.00,279.0,"POLYGON ((126.88775213818997 37.52341402173935, 126.88774477244623 37.52431533316248, 126.88887642365566 37.52432119436987, 126.88888377578714 37.52341988275707, 126.88775213818997 37.52341402173935))"
다사481463,401.00,401.0,"POLYGON ((126.91271888543457 37.514527296829385, 126.91271182231127 37.51542861373442, 126.91384334448676 37.51543423458965, 126.91385039400353 37.514532917502706, 126.91271888543457 37.514527296829385))"
다사468433,327.00,327.0,"POLYGON ((126.89822635321482 37.48741374184706, 126.89821912287556 37.4883150605272, 126.89935023298666 37.48832081669656, 126.89935744973775 37.48741949783008, 126.89822635321482 37.48741374184706))"
다사459465,566.00,566.0,"POLYGON ((126.88781105233004 37.51620352534574, 126.88780368921056 37.517104837881874, 126.88893523153877 37.51711069757206, 126.88894258105081 37.516209384846285, 126.88781105233004 37.51620352534574))"
다사466470,548.00,548.0,"POLYGON ((126.89569541765538 37.520750882117206, 126.89568814816938 37.52165219527793, 126.89681976082322 37.521657980027385, 126.89682701669867 37.52075666667946, 126.89569541765538 37.520750882117206))"
다사500467,509.00,509.0,"POLYGON ((126.93419038114642 37.51823751657549, 126.9341835753375 37.51913883632099, 126.93531515780893 37.519144251934584, 126.9353219500086 37.518242932013834, 126.93419038114642 37.51823751657549))"
다사468440,17.00,17.0,"POLYGON ((126.89817573407653 37.49372296968813, 126.89816850148264 37.49462428739495, 126.899299706728 37.49463004486878, 126.89930692572948 37.49372872697559, 126.89817573407653 37.49372296968813))"
다사474472,337.00,337.0,"POLYGON ((126.90473389749594 37.522599484225545, 126.90472673625696 37.52350079859591, 126.90585837870267 37.52350649698336, 126.90586552632978 37.522605182428585, 126.90473389749594 37.522599484225545))"
다사475462,284.00,284.0,"POLYGON ((126.90593698509278 37.51359202923295, 126.90592984064872 37.514493345178245, 126.90706134732098 37.514499030883286, 126.90706847815918 37.513597714754, 126.90593698509278 37.51359202923295))"
다사472449,396.00,396.0,"POLYGON ((126.9026358870868 37.501857794901426, 126.90262870598465 37.502759112100264, 126.90376003487214 37.50276482791563, 126.90376720237636 37.501863510531784, 126.9026358870868 37.501857794901426))"
다사484443,N/A,0.0,"POLYGON ((126.91625379249035 37.4965177481492, 126.9162467764396 37.49741906837883, 126.9173780275386 37.497424653100765, 126.91738502999485 37.49652333269035, 126.91625379249035 37.4965177481492))"
다사460496,37.00,37.0,"POLYGON ((126.88871459387943 37.544150014650334, 126.88870723421164 37.54505132306293, 126.88983919899864 37.545057177783534, 126.8898465450402 37.54415586918154, 126.88871459387943 37.544150014650334))"
다사469435,163.00,163.0,"POLYGON ((126.89934301591414 37.489222135424, 126.89933579852017 37.49012345401241, 126.90046693613094 37.49012919972539, 126.90047413993551 37.489227880951, 126.89934301591414 37.489222135424))"
다사479459,430.00,430.0,"POLYGON ((126.91048422742857 37.510910755415814, 126.91047713835538 37.5118120725121, 126.91160860547859 37.51181771431491, 126.91161568094769 37.51091639703603, 126.91048422742857 37.510910755415814))"
다사488452,124.00,124.0,"POLYGON ((126.92071607815834 37.5046519048763, 126.92070911369431 37.50555322457615, 126.92184048841533 37.50555876758443, 126.92184743927938 37.504657447705185, 126.92071607815834 37.5046519048763))"
다사459463,14.00,14.0,"POLYGON ((126.8878257775851 37.51440089985613, 126.88781841512156 37.51530221267049, 126.8889499302355 37.515308071981416, 126.88895727909285 37.51440675897742, 126.8878257775851 37.51440089985613))"
다사466480,606.00,606.0,"POLYGON ((126.89562270822196 37.529764007465, 126.89561543549713 37.53066531923472, 126.89674718428996 37.53067110585639, 126.89675444339817 37.52976979389943, 126.89562270822196 37.529764007465))"
다사474444,309.00,309.0,"POLYGON ((126.90493428273736 37.49736262540059, 126.90492713042407 37.49826394366423, 126.90605839196571 37.49826963689011, 126.90606553068406 37.49736831844218, 126.90493428273736 37.49736262540059))"
다사457468,320.00,320.0,"POLYGON ((126.88552582388257 37.51889570987731, 126.88551843256069 37.519797021615744, 126.88665001505812 37.5198029035559, 126.88665739277083 37.518901591627134, 126.88552582388257 37.51889570987731))"
다사477459,372.00,372.0,"POLYGON ((126.90822132133816 37.510899439663724, 126.90821420505682 37.51180075639378, 126.90934567154791 37.51180641987172, 126.90935277422517 37.510905102958375, 126.90822132133816 37.510899439663724))"
다사461493,113.00,113.0,"POLYGON ((126.88986858120154 37.541451942540625, 126.88986123614164 37.54235325156007, 126.89099316037894 37.5423590948631, 126.89100049181442 37.5414577856546, 126.88986858120154 37.541451942540625))"
다사478471,539.00,539.0,"POLYGON ((126.9092675212138 37.5217208967423, 126.90926041473904 37.5226222119872, 126.91039204484271 37.52262786682321, 126.91039913770612 37.52172655139531, 126.9092675212138 37.5217208967423))"
다사476449,1058.00,1058.0,"POLYGON ((126.90716115015802 37.501880592420875, 126.9071540234477 37.50278191035762, 126.90828535360855 37.50278758283689, 126.90829246672091 37.50188626471654, 126.90716115015802 37.501880592420875))"
다사466456,283.00,283.0,"POLYGON ((126.89579715646748 37.50813248326266, 126.89578989151327 37.5090337983706, 126.89692131367438 37.50903958049969, 126.89692856502649 37.508138265204614, 126.89579715646748 37.50813248326266))"
다사485446,315.00,315.0,"POLYGON ((126.91736402169035 37.499227293504624, 126.91735701829835 37.500128613498084, 126.91848831049633 37.50013418792928, 126.91849530029204 37.49923286775539, 126.91736402169035 37.499227293504624))"
다사471458,9.00,9.0,"POLYGON ((126.90143980827837 37.50996391655289, 126.90143261069355 37.51086523231489, 126.9025640616697 37.51087096063261, 126.90257124565115 37.50996964468522, 126.90143980827837 37.50996391655289))"
다사467479,215.00,215.0,"POLYGON ((126.896761702183 37.52886848180338, 126.89675444339817 37.52976979389943, 126.8978861788977 37.529775569489395, 126.89789342406652 37.528874257206446, 126.896761702183 37.52886848180338))"
