,보관소(대여소)명,자치구,상세주소,위도,경도,shortest_road,법정동,shortest_subway,shortest_subway_meter,public_place_in_100m,shortest_bus,shortest_bus_meter,public_transport_in_100m,subway_count_in_100m,bus_count_in_100m,schools_in_100m,unis_in_100m,total_schools_in_100m,public_places_and_schools_in_100m,대여소_ID,borrow_count,return_count,balance_rate,borrow_count_weekday,borrow_count_weekend,return_count_weekday,return_count_weekend
2188, 매헌역 2번출구앞광역버스 정류장앞(22-297),서초구,강남대로18길25(삼덕빌딩) 앞,37.47171783,127.038887,마방로2길,양재동,양재시민의숲,192.6,0,시민의숲.양재꽃시장,53.2,1,0,1,0,0,0,0,ST-2655,15851,16223,-0.0115981792105755,12556,3295,12785,3438
2189, 서울고앞,서초구,서초동1526-1,37.48339462,127.0073624,효령로,서초동,서초,944.9,0,서초중학교,106.6,0,0,0,0,0,0,0,ST-2656,6675,6366,0.0236945019553715,5030,1645,4725,1641
2190, 서일스포츠센터,서초구,서초동 1313-12,37.49801636,127.0222244,서운로21길,서초동,강남,512.8,0,진흥아파트,134.7,0,0,0,0,0,0,0,ST-2657,3778,3346,0.0606400898371701,2767,1011,2463,883
2191, 서래공원 앞,서초구,반포동63-6,37.50150681,127.003479,사평대로,반포동,고속터미널,388.8,1,서울지방조달청.서울성모병원,96.7,1,0,1,0,0,0,1,ST-2658,13800,13683,0.004257177164065,10955,2845,10797,2886
2192, 고투몰 gate 15옆,서초구,반포동20-45,37.50723267,127.0094528,잠원로,반포동,반포,226.8,1,고속터미널,107.8,0,0,0,0,0,0,1,ST-2659,14736,15517,-0.0258156215912471,11097,3639,11888,3629
2193, 서초케이타운앞,서초구,신원동 산63,37.4572258,127.0590057,헌릉로8길,내곡동,청계산입구,1150.2,0,서초포레스타입구,61.4,2,0,2,0,0,0,0,ST-2661,3214,2935,0.045373231419743,2396,818,2139,796
2194, 염곡동(염통골) 입구,서초구,서울특별시 서초구 헌릉로 73 서초경찰서 염곡치안센터,37.46220779,127.0486755,염곡안1길,염곡동,양재시민의숲,1255.2,0,염곡마을.서초50플러스센터,48.3,4,0,4,0,0,0,0,ST-2662,2044,2064,-0.0048685491723466,1660,384,1703,361
2195, 반포미도2차아파트 옆,서초구,반포동60-1,37.50320435,127.0065308,사평대로,반포동,고속터미널,226.9,0,센트럴시티,30.0,3,0,3,0,0,0,0,ST-2663,7564,7451,0.0075258075258075,6144,1420,6090,1361
2196, 반포종합운동장,서초구,반포동15-2,37.49979782,126.9964676,사평대로20길,반포동,신반포,404.3,0,서래마을,45.1,5,0,5,0,0,0,0,ST-2664,10839,11086,-0.0112656784492588,7533,3306,7646,3440
2197, 탑성마을 버스정거장 옆,서초구,염곡동 189-19,37.45916748,127.0554428,탑성말1길,염곡동,청계산입구,1327.1,0,탑성마을,55.2,2,0,2,0,0,0,0,ST-2665,484,148,0.5316455696202531,364,120,112,36
2198, 이투스교육 앞,서초구,서초동 1354-3,37.48389053,127.0290527,남부순환로,서초동,양재,494.2,0,외교안보연구원.서초구청,132.4,0,0,0,0,0,0,0,ST-2666,6316,5534,0.0659915611814346,5243,1073,4485,1049
2199, 고속터미널역 3번출구,서초구,반포동 118-3,37.50365829,127.0059433,사평대로,반포동,고속터미널,155.4,0,센트럴시티,57.3,2,0,2,0,0,0,0,ST-2667,12809,9147,0.1667881216979413,9475,3334,6902,2245
2200, 양재근린공원,서초구,양재동 310-6,37.47039795,127.0424118,강남대로10길,양재동,양재시민의숲,355.6,0,매헌초교,19.6,2,0,2,0,0,0,0,ST-2668,22925,25026,-0.043815561719255,17909,5016,19454,5572
2201, 방배역 2번 출구,서초구,방배동 981-16,37.48116684,126.9975891,방배로9길,방배동,방배,28.8,0,방배(백석예술대)역,49.4,10,1,9,0,0,0,0,ST-2669,15612,17039,-0.043704633855012,11715,3897,12678,4361
2202, 삼성전자R&D어린이집 뒤,서초구,서초구 성촌 1길 20,37.46559143,127.021843,성촌1길,우면동,양재시민의숲,1546.7,0,성촌마을,140.6,0,0,0,0,0,0,0,ST-2562,4055,2773,0.1877562975981253,3546,509,2346,427
2203, 신영체르니 아파트,서초구,서울 서초구 논현로27길 57,37.47901154,127.0414429,논현로27길,양재동,양재,829.4,0,현대캐피탈,84.4,2,0,2,0,0,0,0,ST-2570,9652,10256,-0.0303395619851316,7433,2219,7679,2577
2204, 내곡도서관,서초구,신원동 328,37.45199966,127.0539169,청계산로7길,신원동,청계산입구,553.5,1,여의3교,163.6,0,0,0,1,0,1,2,ST-2875,3279,3248,0.0047495020683315,2431,848,2419,829
2205,서울추모공원 입구,서초구,서초구 원지동 산83-9(추모공원내),37.45429993,127.0428314,청계산로,원지동,청계산입구,1381.4,0,서울추모공원,5.6,2,0,2,0,0,0,0,ST-2853,564,209,0.4592496765847348,398,166,146,63
2206, 세화고등학교,서초구,서초구 반포동 753,37.50209427,126.9914703,신반포로,반포동,구반포,374.8,0,구반포역.세화고등학교,128.7,0,0,0,0,0,0,0,ST-2934,2430,2485,-0.0111902339776195,1906,524,1983,502
2207, 몽마르뜨공원입구,서초구,서초구 동광로 몽마르뜨공원 입구,37.4928894,127.0026474,동광로,서초동,서초,478.9,0,서리풀문화광장,314.4,0,0,0,0,0,0,0,ST-3009,5362,2303,0.3990867579908675,4111,1251,1715,588
2208, SC제일은행 양재동지점 앞,서초구,강남대로 251 해동빌딩앞,37.48573685,127.0331574,강남대로37길,서초동,양재,219.4,2,뱅뱅사거리.영동중,80.5,1,0,1,0,0,0,2,ST-2962,8323,7284,0.0665726917408855,6793,1530,5958,1326
2209, 이수교차로,서초구,서초구 방배동 752-37,37.49817276,126.9844818,방배중앙로,방배동,구반포,434.7,0,롯데캐슬헤론아파트,118.4,0,0,0,0,0,0,0,ST-3086,13701,14156,-0.0163334170944466,9107,4594,9487,4669
2210, 서울고등학교 건너편,서초구,서초구 서초동 1487-1,37.48285294,127.0059738,효령로40길,서초동,방배,757.7,1,서울고등학교,36.8,4,0,4,0,0,0,1,ST-3144,908,838,0.0400916380297823,653,255,541,297
2211, 인재개발원 데이터센터,서초구,서초구 서초동 391,37.4801178,127.0218048,남부순환로340길,서초동,남부터미널,736.1,0,서울시인재개발원.한우리문화센터,275.2,0,0,0,0,0,0,0,ST-3157,147,103,0.176,127,20,72,31
2212, 인재개발원 배움관,서초구,서초구 서초동 391,37.4797554,127.0198517,남부순환로331길,서초동,남부터미널,667.4,0,남부터미널.기쁨병원,293.2,0,0,0,0,0,0,0,ST-3156,637,146,0.6270753512132823,559,78,104,42
2213,서울교육청 교육연수원 앞,서초구,서초구 방배동 490-4,37.473423,126.9977722,남부순환로300길,방배동,방배,888.4,0,교육연수원,70.0,2,0,2,0,0,0,0,ST-3180,64,50,0.1228070175438596,64,0,46,4
2214,우면산등산로입구,서초구,서초구 방배동 산 33-2,37.47691727,127.0061112,명달로,방배동,방배,904.3,0,방배동래미안아트힐.국립국악원,39.5,3,0,3,0,0,0,0,ST-3181,104,28,0.5757575757575758,84,20,26,2
2215, 현대고등학교 건너편,강남구,서울특별시 강남구 압구정로 134,37.52407074,127.0217896,압구정로11길,압구정동,압구정,677.3,0,신사중학교,88.1,1,0,1,1,0,1,1,ST-777,37093,38718,-0.0214348841197187,23439,13654,24139,14579
2216, 교보타워 버스정류장(신논현역 3번출구 후면),강남구,서울특별시 강남구 봉은사로 지하 102,37.5055809,127.0242767,봉은사로1길,논현동,신논현,129.2,5,교보타워,24.7,4,0,4,0,0,0,5,ST-787,19092,19176,-0.0021950454687989,14424,4668,14470,4706
2217, 논현역 10번출구,강남구,서울특별시 강남구 학동로 지하 102,37.51137161,127.0214615,강남대로132길,논현동,논현,31.2,3,영동시장,90.6,2,1,1,0,0,0,3,ST-788,23667,20267,0.0773888104884599,18013,5654,15570,4697
2218, 대현그린타워,강남구,서울특별시 강남구 언주로 626,37.5116272,127.0356522,언주로121길,논현동,언주,506.9,0,논현아이파크,71.4,2,0,2,0,0,0,0,ST-789,4313,2103,0.3444513715710723,3240,1073,1503,600
2219, MCM 본사 직영점 앞,강남구,서울특별시 강남구 언주로 734,37.52064133,127.0345078,언주로149길,논현동,학동,755.0,2,제일은행.호림아트센터앞,110.8,0,0,0,0,0,0,2,ST-790,6544,6798,-0.0190376255433967,5607,937,5691,1107
2220, 압구정역 2번 출구 옆,강남구,서울특별시 강남구 압구정로 지하 172,37.5271225,127.028717,논현로176길,신사동,압구정,23.3,2,압구정역4번출구,114.9,1,1,0,0,0,0,2,ST-791,36882,35893,0.0135898316729646,28005,8877,27410,8483
2221, 압구정 한양 3차 아파트,강남구,서울특별시 강남구 압구정로 321,37.52838135,127.0390167,압구정로50길,압구정동,압구정로데오,174.1,1,압구정로데오,19.2,3,0,3,0,0,0,1,ST-792,8605,7890,0.0433464686268566,6214,2391,5611,2279
2222, 압구정파출소 앞,강남구,서울특별시 강남구 압구정로 311,37.52930069,127.0355988,언주로174길,압구정동,압구정로데오,485.5,1,압구정파출소,73.7,2,0,2,0,0,0,1,ST-793,19358,19815,-0.0116661986572384,14460,4898,14833,4982
2223, 청담역(우리들병원 앞),강남구,서울특별시 강남구 학동로 443,37.51890182,127.0493851,학동로,청담동,청담,354.3,2,청담동성당앞,151.4,0,0,0,0,0,0,2,ST-783,7519,4384,0.2633789800890532,6098,1421,3420,964
2224, 청담동 맥도날드 옆(위치),강남구,서울특별시 강남구 학동로 지하 508,37.52361298,127.0401764,도산대로,청담동,압구정로데오,419.4,1,일지아트홀.압구정동노인복지센터,91.6,1,0,1,0,0,0,1,ST-794,9579,10168,-0.0298273155416012,7085,2494,7384,2784
2225, 학동로 래미안 아파트 앞,강남구,서울특별시 강남구 학동로 지하 508,37.51777267,127.0430222,선릉로132길,청담동,강남구청,167.2,0,청담동래미안아파트,24.9,2,0,2,0,0,0,0,ST-786,5767,2847,0.3389830508474576,4307,1460,2191,656
2226, 청담역 13번 출구 앞,강남구,서울특별시 강남구 영동대로 703,37.52058029,127.0563278,학동로98길,청담동,청담,295.8,1,청담역.경기고교,23.0,4,0,4,0,0,0,1,ST-795,11639,9976,0.0769373120518158,9139,2500,7693,2283
2227, 금원빌딩 앞,강남구,서울특별시 강남구 도산대로 539,37.52511597,127.0524674,압구정로79길,청담동,청담,643.0,0,프리마호텔,67.6,1,0,1,0,0,0,0,ST-796,13445,14324,-0.031654002664842,10236,3209,10821,3503
2228, 청담나들목입구,강남구,서울특별시 강남구 영동대로128길 59,37.52127457,127.0610352,학동로105길,삼성동,봉은사,786.2,0,청담역.경기고교,358.4,0,0,0,0,0,0,0,ST-798,11146,10930,0.0097843812284834,7912,3234,7383,3547
2229, 봉은사역 5번출구 옆,강남구,서울특별시 강남구 봉은사로 지하 601,37.51424789,127.0611191,봉은사로,삼성동,봉은사,77.3,2,봉은사역.삼성래미안아파트,101.6,1,1,0,0,0,0,2,ST-799,15407,15487,-0.0025894995792063,11774,3633,11563,3924
2230, 삼성역 8번출구,강남구,서울특별시 강남구 영동대로 502,37.50957489,127.0634079,영동대로,삼성동,삼성,84.0,0,삼성역,32.0,6,1,5,0,0,0,0,ST-800,0,0,,0,0,0,0
2231, 삼성도로공원,강남구,서울특별시 강남구 영동대로112길 66,37.51588821,127.0662003,봉은사로111길,삼성동,봉은사,558.1,0,탄천공영차고지,121.6,0,0,0,0,0,0,0,ST-784,15322,15289,0.0010780438404495,10688,4634,10280,5009
2232, 삼성중앙역4번출구(문화센터더 리빌),강남구,서울특별시 강남구 봉은사로 531,37.51357651,127.0550308,봉은사로82길,삼성동,삼성중앙,166.9,1,코엑스인터컨티넨탈호텔,179.2,0,0,0,0,0,0,1,ST-801,7639,4593,0.2490189666448659,6001,1638,3347,1246
2233, 포스코사거리 서측(수협 삼성동 지점),강남구,서울특별시 강남구 테헤란로 435,37.50660706,127.0546799,삼성로91길,삼성동,선릉,553.2,0,포스코사거리,45.9,4,0,4,0,0,0,0,ST-802,12977,13214,-0.0090489099308922,11227,1750,11403,1811
2234, 도곡역 대치지구대 방향,강남구,서울특별시 강남구 남부순환로 지하 2814,37.4919281,127.0569687,남부순환로391길,대치동,도곡,183.9,1,도곡역2번출구.동부센트레빌,54.8,2,0,2,0,0,0,1,ST-803,12499,13569,-0.0410464937854841,9136,3363,10293,3276
2235, 학여울역 사거리,강남구,서울특별시 강남구 남부순환로 지하 3104,37.49611664,127.0694428,영동대로50길,대치동,학여울,118.5,0,학여울역,83.3,1,0,1,0,0,0,0,ST-804,12142,11779,0.0151749508799799,8395,3747,7968,3811
2236, 삼성역 3번 출구,강남구,서울특별시 강남구 테헤란로 534,37.50809097,127.0631027,테헤란로98길,대치동,삼성,83.7,0,삼성역,101.5,1,1,0,0,0,0,0,ST-805,0,0,,0,0,0,0
2237, 주식회사 오뚜기 정문 앞,강남구,서울특별시 강남구 영동대로 308,37.50221252,127.0672073,영동대로66길,대치동,학여울,684.9,0,휘문고입구,16.0,3,0,3,0,0,0,0,ST-806,11330,11117,0.0094890185770927,9268,2062,9284,1833
2238, 천주교 대치 2동 교회 옆,강남구,서울특별시 강남구 도곡로 540,37.50043869,127.0662231,영동대로57길,대치동,학여울,570.1,0,대치2동주민센터.래미안하이스턴,160.3,0,0,0,0,0,0,0,ST-807,23776,24360,-0.0121322918397872,17131,6645,17620,6740
2239, 대치삼성아파트 앞 교차로,강남구,서울특별시 강남구 도곡로 447,37.4986496,127.0593185,삼성로63길,대치동,대치,589.1,0,삼성아파트입구,54.5,2,0,2,0,0,0,0,ST-808,16014,15777,0.0074549400773803,11070,4944,10966,4811
2240, 대치동 삼성로,강남구,서울특별시 강남구 삼성로 350,37.50239563,127.0587997,삼성로71길,대치동,삼성,812.9,0,대치동현대아파트,89.6,1,0,1,0,0,0,0,ST-809,9110,6452,0.1708006682945636,6813,2297,4834,1618
2241, 뱅뱅사거리 랜드마크타워 앞,강남구,서울특별시 강남구 강남대로 308,37.49055099,127.0314636,도곡로1길,역삼동,양재,764.0,1,래미안아파트.파이낸셜뉴스,72.9,2,0,2,0,0,0,1,ST-810,21324,21979,-0.015125972796342,17615,3709,18153,3826
2242, 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,강남구,서울특별시 강남구 언주로 506,37.50321198,127.0427322,언주로94길,역삼동,선릉,573.1,0,역삼아르누보&조선팰리스강남,8.1,1,0,1,0,0,0,0,ST-811,12838,12276,0.0223779565182766,10222,2616,9855,2421
2243, 르네상스호텔사거리 역삼지하보도 2번출구,강남구,서울특별시 강남구 테헤란로 지하 156,37.50235748,127.04319,언주로,역삼동,선릉,566.9,0,역삼아르누보&조선팰리스강남,111.0,0,0,0,0,0,0,0,ST-812,6776,6429,0.0262779250283983,5508,1268,5253,1176
2244, 역삼월드메르디앙아파트 앞,강남구,서울특별시 강남구 도곡로 183,37.49219894,127.0394592,도곡로22길,역삼동,역삼,971.8,1,도곡1동주민센터.역삼럭키아파트,78.5,2,0,2,0,0,0,1,ST-813,13940,13832,0.0038888088722454,10906,3034,10755,3077
2245, 동영문화센터앞,강남구,서울특별시 강남구 언주로 337,37.49805069,127.0446014,언주로71길,역삼동,선릉,815.3,0,동영문화센터,15.8,4,0,4,0,0,0,0,ST-814,10946,9694,0.0606589147286821,8663,2283,7934,1760
2246, 선릉역3번출구,강남구,서울특별시 강남구 선릉로 435,37.50400925,127.0490799,선릉로,역삼동,선릉,55.2,0,진선여자중고등학교,160.8,2,2,0,0,0,0,0,ST-815,26579,26611,-0.0006016168452716,21072,5507,21068,5543
2247, 양재역 3번출구 주변,강남구,서울특별시 강남구 강남대로 240,37.48515701,127.0340729,강남대로44길,도곡동,양재,122.5,5,양재역,124.4,0,0,0,0,0,0,5,ST-816,21474,12150,0.2773019271948608,16747,4727,9419,2731
2248, 삼호아파트 2동 ( 간선도로),강남구,서울특별시 강남구 선릉로 지하 228,37.49375916,127.0458984,도곡로39길,도곡동,매봉,760.0,0,강남세브란스병원,40.0,2,0,2,0,0,0,0,ST-817,4733,4365,0.0404484502088371,3725,1008,3382,983
2249, 3호선 매봉역 3번출구앞,강남구,서울특별시 강남구 남부순환로 2748,37.48676682,127.0467606,남부순환로381길,도곡동,매봉,20.0,0,매봉역입구,190.7,1,1,0,0,0,0,0,ST-818,35686,38002,-0.0314298121810878,27504,8182,28923,9079
2250, 강남세브란스교차로 래미안그레이튼 104동 앞,강남구,서울특별시 강남구 선릉로 지하 228,37.49423599,127.0474625,도곡로43길,도곡동,한티,527.5,0,역삼중학교.강남세브란스병원,56.8,5,0,5,0,0,0,0,ST-819,8481,7295,0.0751774847870182,6559,1922,5440,1855
2251, 대모산입구역 2번출구 앞,강남구,서울특별시 강남구 영동대로 101,37.49207687,127.0719757,남부순환로,개포동,대모산입구,102.2,0,개원중학교,26.0,2,0,2,1,0,1,1,ST-782,10364,8495,0.0991038761334111,7345,3019,5955,2540
2252, 현대아파트 정문 앞,강남구,서울특별시 강남구 언주로 107,37.48326111,127.0522995,개포로31길,개포동,매봉,637.7,0,현대아파트경남아파트,98.9,1,0,1,0,0,0,0,ST-820,11175,10858,0.0143875096446239,8260,2915,8100,2758
2253, 삼호물산버스정류장(23370) 옆,강남구,서울특별시 강남구 논현로 82,37.47750854,127.0451737,논현로,개포동,매봉,1057.0,0,삼호물산,30.3,3,0,3,0,0,0,0,ST-821,39526,42080,-0.0312967183785505,30782,8744,32730,9350
2254, 일원역 4~5번 출구 사이,강남구,서울특별시 강남구 일원로 127,37.4833107,127.0849381,광평로20길,일원동,일원,63.6,2,일원본동주민센터,25.8,5,1,4,0,0,0,2,ST-822,11877,6269,0.3090488261875895,8605,3272,4408,1861
2255, 대청역 1번출구 뒤,강남구,서울특별시 강남구 개포로 623,37.49400711,127.0795136,개포로,개포동,대청,54.8,0,대청역,87.6,2,1,1,0,0,0,0,ST-823,27046,27693,-0.0118197263377116,21032,6014,21220,6473
2256, 세곡사거리 대왕파출소 앞,강남구,서울특별시 강남구 헌릉로 623,37.46531677,127.1077271,헌릉로,세곡동,복정,1755.4,0,대왕파출소,12.7,3,0,3,0,0,0,0,ST-778,1913,1867,0.0121693121693121,1420,493,1388,479
2257, 리엔파크 2단지 앞,강남구,서울특별시 강남구 헌릉로590길 10,37.46506119,127.1011963,헌릉로570길,세곡동,수서,2476.8,1,강남신동아파밀리에2단지,57.5,4,0,4,0,0,0,1,ST-779,9157,9502,-0.0184897368562088,6483,2674,6649,2853
2258, 두산건설 본사,강남구,서울특별시 강남구 언주로 726,37.51863861,127.0354004,언주로138길,논현동,학동,590.8,1,서울세관,147.1,0,0,0,0,0,0,1,ST-961,4426,1926,0.3935768261964735,3506,920,1492,434
2259, 포스코사거리(기업은행),강남구,서울특별시 강남구 테헤란로 501,37.50723267,127.0568543,삼성로92길,삼성동,삼성,585.5,0,포스코사거리,60.3,2,0,2,0,0,0,0,ST-797,37923,39305,-0.017895063966437,33054,4869,34309,4996
2260, 역삼빌딩 앞(하나은행 옆),강남구,서울특별시 강남구 테헤란로 지하 156,37.50154495,127.0385666,테헤란로33길,역삼동,역삼,212.9,0,아가방빌딩.하나은행,5.9,2,0,2,0,0,0,0,ST-959,7444,4538,0.2425304623602069,5904,1540,3535,1003
2261, 래미안그레이튼102동앞,강남구,서울특별시 강남구 선릉로69길 19,37.49482346,127.047905,도곡로43길,역삼동,한티,466.5,0,역삼중학교.강남세브란스병원,22.1,2,0,2,0,0,0,0,ST-960,4717,4508,0.0226558265582655,3591,1126,3399,1109
