"아이디","새주소 아이디","시설 아이디","시설명","위도","경도","건물군여부","시설용도분류","소재지 도로명주소","소재지 지번주소","기타","국가지점번호","데이터 기준일자"
"326","","B0326","동평화패션타운","37.56946","127.01395","BG_AB","FU_BA","서울특별시 중구 청계천로 318","서울특별시 중구 신당동 217-92","","다사 5707 5234","2022-12-07 00:00:00.0"
"169","","B0169","무지개쇼핑센터","37.492245","127.02591","BG_AB","FU_BA","서울특별시 서초구 사임당로 151","서울특별시 서초구 서초동 1332-2","","다사 5809 4377","2022-12-07 00:00:00.0"
"268","","B0268","브라운스톤창신상가","37.577377","127.01503","BG_AA","FU_BA","서울특별시 종로구 지봉로 81","서울특별시 종로구 창신동 23-76","","다사 5717 5322","2022-12-07 00:00:00.0"
"307","","B0307","롯데피트인","37.56576","127.00699","BG_AA","FU_BA","서울특별시 중구 을지로 264","서울특별시 중구 을지로6가 21-31","폐점","다사 5646 5193","2022-12-07 00:00:00.0"
"2174","","P0044","안개근린공원","37.47211","127.101974","BG_AA","FU_BI","","서울특별시 강남구 자곡동 647","","다사 6480 4150","2022-12-07 00:00:00.0"
"170","","B0170","아크로비스타_대규모점포","37.4982","127.01331","BG_AB","FU_BA","서울특별시 서초구 서초중앙로 188","서울특별시 서초구 서초동 1685-3","","다사 5698 4443","2022-12-07 00:00:00.0"
"314","","B0314","라모도쇼핑몰","37.565273","127.00841","BG_AB","FU_BA","서울특별시 중구 을지로 276","서울특별시 중구 을지로7가 105","상호명 변경으로인한 중복","다사 5658 5188","2022-12-07 00:00:00.0"
"172","","B0172","㈜코스트코 코리아 양재점","37.46203","127.0361","BG_AA","FU_BA","서울특별시 서초구 양재대로 159","서울특별시 서초구 양재동 217-6","","다사 5897 4041","2022-12-07 00:00:00.0"
"345","","B0345","하상시각장애인도서관","37.49255","127.0751","BG_AA","FU_BB","서울특별시 강남구 개포로 613","서울특별시 강남구 개포동 12-5","","다사 6243 4378","2022-12-07 00:00:00.0"
"346","","B0346","도곡정보문화도서관","37.488308","127.03887","BG_AB","FU_BB","서울특별시 강남구 도곡로18길 57","서울특별시 강남구 도곡동 892-6","","다사 5923 4332","2022-12-07 00:00:00.0"
"347","","B0347","즐거운도서관","37.49974","127.05785","BG_AB","FU_BB","서울특별시 강남구 도곡로77길 23","서울특별시 강남구 대치동 1011-66","","다사 6091 4458","2022-12-07 00:00:00.0"
"348","","B0348","도산안창호기념관","37.523964","127.03559","BG_AA","FU_BC","서울특별시 강남구 도산대로45길 20","서울특별시 강남구 신사동 649-9","","다사 5896 4728","2022-12-07 00:00:00.0"
"352","","B0352","경기여자고등학교 경운박물관","37.48741","127.06628","BG_AA","FU_BC","서울특별시 강남구 삼성로 29","서울특별시 강남구 개포동 152","","다사 6165 4321","2022-12-07 00:00:00.0"
"416","","B0416","서울상상나라","37.55062","127.077576","BG_AA","FU_BC","서울특별시 광진구 능동로 216","서울특별시 광진구 능동 18","","다사 6268 5022","2022-12-07 00:00:00.0"
"417","","B0417","중곡문화체육센터도서관","37.5678","127.08473","BG_AB","FU_BB","서울특별시 광진구 능동로 433","서울특별시 광진구 중곡동 168-8","","다사 6332 5212","2022-12-07 00:00:00.0"
"418","","B0418","세종대학교 박물관","37.55147","127.075195","BG_AA","FU_BC","서울특별시 광진구 능동로21길 37","서울특별시 광진구 군자동 277","","다사 6247 5032","2022-12-07 00:00:00.0"
"420","","B0420","자양한강도서관","37.529236","127.07766","BG_AB","FU_BB","서울특별시 광진구 뚝섬로52길 74","서울특별시 광진구 자양동 594","","다사 6268 4785","2022-12-07 00:00:00.0"
"422","","B0422","광진정보도서관","37.551052","127.11059","BG_AA","FU_BB","서울특별시 광진구 아차산로78길 90","서울특별시 광진구 광장동 112","","다사 6560 5026","2022-12-07 00:00:00.0"
"423","","B0423","개봉도서관","37.489273","126.85886","BG_AA","FU_BB","서울특별시 구로구 개봉로16길 30-11","서울특별시 구로구 개봉동 266","","다사 4332 4352","2022-12-07 00:00:00.0"
"424","","B0424","개봉어린이도서관","37.49675","126.8559","BG_AA","FU_BB","서울특별시 구로구 경인로 318-15","서울특별시 구로구 개봉동 166-9","","다사 4306 4436","2022-12-07 00:00:00.0"
"427","","B0427","서울특별시교육청고척도서관","37.505352","126.85306","BG_AA","FU_BB","","서울특별시 구로구 고척동 산 9-14","","다사 4282 4531","2022-12-07 00:00:00.0"
"433","","B0433","꿈마을도서관","37.48716","126.89017","BG_AA","FU_BB","서울특별시 구로구 디지털로27다길 65","서울특별시 구로구 구로동 777-1","","다사 4608 4327","2022-12-07 00:00:00.0"
"434","","B0434","평강성서유물박물관","37.491962","126.84406","BG_AA","FU_BC","서울특별시 구로구 오류로8라길 44","서울특별시 구로구 오류동 150-15","","다사 4201 4383","2022-12-07 00:00:00.0"
"435","","B0435","궁동어린이도서관","37.50219","126.829315","BG_AA","FU_BB","서울특별시 구로구 오리로 1352","서울특별시 구로구 궁동 40-1","","다사 4071 4498","2022-12-07 00:00:00.0"
"518","","B0518","성동구립성수도서관","37.545418","127.046974","BG_AB","FU_BB","서울특별시 성동구 뚝섬로1길 43","서울특별시 성동구 성수동1가 656-323","","다사 5998 4966","2022-12-07 00:00:00.0"
"519","","B0519","성동구립청계도서관","37.56788","127.02548","BG_AB","FU_BB","서울특별시 성동구 마장로 141","서울특별시 성동구 상왕십리동 813","","다사 5809 5216","2022-12-07 00:00:00.0"
"520","","B0520","성동구립숲속도서관","37.545914","127.01081","BG_AA","FU_BB","서울특별시 성동구 매봉길 49-29","서울특별시 성동구 옥수동 528-6","","다사 5678 4973","2022-12-07 00:00:00.0"
"521","","B0521","한양여자대학교 미술관","37.557934","127.04933","BG_AB","FU_BC","서울특별시 성동구 살곶이길 200","서울특별시 성동구 사근동 110","","다사 6019 5104","2022-12-07 00:00:00.0"
"524","","B0524","한양대학교 박물관","37.555176","127.04476","BG_AA","FU_BC","서울특별시 성동구 왕십리로 222","서울특별시 성동구 행당동 17-7","","다사 5979 5074","2022-12-07 00:00:00.0"
"179","","B0179","마축일축산물시장","37.570656","127.041275","BG_AA","FU_BA","서울특별시 성동구 마장로35길 68","서울특별시 성동구 마장동 439-1","","다사 5949 5246","2022-12-07 00:00:00.0"
"182","","B0182","ENTER-6","37.560898","127.03838","BG_AB","FU_BA","서울특별시 성동구 왕십리광장로 17","서울특별시 성동구 행당동 168-151","","다사 5923 5138","2022-12-07 00:00:00.0"
"183","","B0183","파크에비뉴 엔터식스 한양대점","37.557148","127.040146","BG_AB","FU_BA","서울특별시 성동구 왕십리로 241","서울특별시 성동구 행당동 377","","다사 5938 5096","2022-12-07 00:00:00.0"
"184","","B0184","용답자동차매매센터","37.56037","127.06783","BG_AA","FU_BA","서울특별시 성동구 자동차시장1길 91","서울특별시 성동구 용답동 235-6","","다사 6183 5131","2022-12-07 00:00:00.0"
"185","","B0185","금북시장","37.55589","127.02351","BG_AA","FU_BA","서울특별시 성동구 행당로 35","서울특별시 성동구 금호동1가 128-1","","다사 5791 5083","2022-12-07 00:00:00.0"
"380","","B0380","브이센터 더 라이브 뮤지엄","37.56551","127.147644","BG_AA","FU_BC","서울특별시 강동구 아리수로61길 103","서울특별시 강동구 고덕동 402-6","개인관람객은 주말, 공휴일만 이용가능 평일은 단체예약 관람객만 가능","다사 6888 5185","2022-12-07 00:00:00.0"
"186","","B0186","대림리빙프라자","37.55731","127.02856","BG_AA","FU_BA","서울특별시 성동구 행당로 87","서울특별시 성동구 행당동 347","","다사 5836 5098","2022-12-07 00:00:00.0"
"383","","B0383","암사동선사유적박물관","37.561584","127.13108","BG_AA","FU_BC","서울특별시 강동구 올림픽로 875","서울특별시 강동구 암사동 139-2","월요일 휴무","다사 6741 5142","2022-12-07 00:00:00.0"
"387","","B0387","박을복자수박물관","37.653652","127.00866","BG_AA","FU_BC","서울특별시 강북구 삼양로149가길 53","서울특별시 강북구 우이동 86-4","전시종료로 인해 자택으로 사용중","다사 5665 6168","2022-12-07 00:00:00.0"
"526","","B0526","성동구립용답도서관","37.566723","127.05131","BG_AA","FU_BB","서울특별시 성동구 용답중앙3길 10","서울특별시 성동구 용답동 95-1","","다사 6037 5202","2022-12-07 00:00:00.0"
"527","","B0527","청계천박물관","37.571194","127.03491","BG_AA","FU_BC","서울특별시 성동구 청계천로 530","서울특별시 성동구 마장동 527-4","","다사 5892 5252","2022-12-07 00:00:00.0"
"528","","B0528","글빛도서관","37.603752","127.022156","BG_AA","FU_BB","서울특별시 성북구 길음로7길 20","서울특별시 성북구 길음동 1286-8","","다사 5782 5614","2022-12-07 00:00:00.0"
"529","","B0529","한국가구박물관","37.600048","126.99303","BG_AB","FU_BC","서울특별시 성북구 대사관로 121","서울특별시 성북구 성북동 330-577","","다사 5524 5574","2022-12-07 00:00:00.0"
"530","","B0530","우리옛돌박물관","37.600853","126.99017","BG_AA","FU_BC","서울특별시 성북구 대사관로13길 66","서울특별시 성북구 성북동 330-1","","다사 5499 5583","2022-12-07 00:00:00.0"
"531","","B0531","성북점자도서관","37.595367","127.01919","BG_AA","FU_BB","서울특별시 성북구 동소문로25가길 20","서울특별시 성북구 동선동4가 279-1","","다사 5755 5521","2022-12-07 00:00:00.0"
"655","","B0655","보나장신구박물관","37.57357","126.98453","BG_AA","FU_BC","서울특별시 종로구 인사동9길 9","서울특별시 종로구 관훈동 192-10","","다사 5448 5281","2022-12-07 00:00:00.0"
"656","","B0656","한국학생점자도서관","37.58744","126.9691","BG_AA","FU_BB","서울특별시 종로구 자하문로 131-1","서울특별시 종로구 청운동 40-3","","다사 5312 5435","2022-12-07 00:00:00.0"
"94","","B0094","2001아울렛구로점","37.4981","126.86266","","FU_BA","서울특별시 구로구 중앙로1길 36","서울특별시 구로구 고척동 76-41","","다사 4366 4450","2022-12-07 00:00:00.0"
"657","","B0657","청운문학도서관","37.5904","126.96586","BG_AA","FU_BB","서울특별시 종로구 자하문로36길 40","서울특별시 종로구 청운동 4-20","","다사 5284 5468","2022-12-07 00:00:00.0"
"658","","B0658","환기미술관","37.59408","126.96611","BG_AA","FU_BC","서울특별시 종로구 자하문로40길 63","서울특별시 종로구 부암동 210-8","","다사 5286 5509","2022-12-07 00:00:00.0"
"659","","B0659","아트센터 나비 미술관","37.569614","126.98037","BG_AB","FU_BC","서울특별시 종로구 종로 26","서울특별시 종로구 서린동 99","","다사 5411 5237","2022-12-07 00:00:00.0"
"187","","B0187","한진종합상가","37.556602","127.028824","BG_AA","FU_BA","서울특별시 성동구 행당로 84","서울특별시 성동구 행당동 346","","다사 5838 5091","2022-12-07 00:00:00.0"
"188","","B0188","이마트 미아점","37.610855","127.029724","BG_AA","FU_BA","서울특별시 성북구 도봉로 17","서울특별시 성북구 길음동 25-2","","다사 5849 5692","2022-12-07 00:00:00.0"
"189","","B0189","유타몰","37.592606","127.01717","BG_AB","FU_BA","서울특별시 성북구 동소문로 106","서울특별시 성북구 동선동1가 1-2","","다사 5737 5490","2022-12-07 00:00:00.0"
"190","","B0190","현대백화점(미아점)","37.60839","127.02872","BG_AB","FU_BA","서울특별시 성북구 동소문로 315","서울특별시 성북구 길음동 20-1","","다사 5840 5665","2022-12-07 00:00:00.0"
"191","","B0191","동소문스카이프라자","37.59458","127.01133","BG_AB","FU_BA","서울특별시 성북구 성북로4길 52","서울특별시 성북구 돈암동 609-1","","다사 5686 5513","2022-12-07 00:00:00.0"
"91","","B0091","신도림테크노마트","37.506973","126.89032","","FU_BA","서울특별시 구로구 새말로 97","서울특별시 구로구 구로동 3-25","","다사 4611 4547","2022-12-07 00:00:00.0"
"192","","B0192","종암우림카이저팰리스","37.601963","127.033485","BG_AB","FU_BA","서울특별시 성북구 종암로 132","서울특별시 성북구 종암동 132","","다사 5882 5594","2022-12-07 00:00:00.0"
"193","","B0193","이마트 하월곡점","37.605053","127.031","BG_AB","FU_BA","서울특별시 성북구 종암로 167","서울특별시 성북구 하월곡동 230","","다사 5860 5628","2022-12-07 00:00:00.0"
"194","","B0194","홈플러스 월곡점","37.60182","127.04044","BG_AB","FU_BA","서울특별시 성북구 화랑로 76","서울특별시 성북구 하월곡동 46-73","","다사 5943 5592","2022-12-07 00:00:00.0"
"196","","B0196","한화건설 송파점","37.50507","127.11454","BG_AB","FU_BA","서울특별시 송파구 가락로 183","서울특별시 송파구 송파동 121","","다사 6593 4515","2022-12-07 00:00:00.0"
"197","","B0197","쌍용프라자상가","37.49469","127.12987","BG_AB","FU_BA","서울특별시 송파구 동남로 193","서울특별시 송파구 가락동 140","","다사 6728 4400","2022-12-07 00:00:00.0"
"199","","B0199","마천시장","37.4983","127.1506","BG_AB","FU_BA","서울특별시 송파구 마천로45길 23","서울특별시 송파구 마천동 140-2","","다사 6911 4439","2022-12-07 00:00:00.0"
"200","","B0200","올림픽프라자 상가","37.515827","127.13222","BG_AA","FU_BA","서울특별시 송파구 양재대로 1222","서울특별시 송파구 방이동 89-11","","다사 6749 4634","2022-12-07 00:00:00.0"
"660","","B0660","아름꿈도서관","37.57265","127.017075","BG_AA","FU_BB","서울특별시 종로구 종로58가길 19","서울특별시 종로구 숭인동 242-7","","다사 5735 5269","2022-12-07 00:00:00.0"
"673","","B0673","국립고궁박물관","37.576584","126.97503","BG_AA","FU_BC","서울특별시 종로구 효자로 12","서울특별시 종로구 세종로 1-57","","다사 5364 5315","2022-12-07 00:00:00.0"
"674","","B0674","한국은행 화폐박물관","37.562054","126.98043","BG_AA","FU_BC","서울특별시 중구 남대문로 39","서울특별시 중구 남대문로3가 110","","다사 5411 5153","2022-12-07 00:00:00.0"
"675","","B0675","남산타운어린이도서관","37.5496","127.01192","BG_AA","FU_BB","서울특별시 중구 다산로 32","서울특별시 중구 신당동 844","","다사 5688 5014","2022-12-07 00:00:00.0"
"676","","B0676","신당누리도서관","37.562065","127.01446","BG_AB","FU_BB","서울특별시 중구 다산로33길 3","서울특별시 중구 신당동 300-6","","다사 5711 5152","2022-12-07 00:00:00.0"
"677","","B0677","어울림도서관","37.56171","127.01896","BG_AA","FU_BB","서울특별시 중구 다산로38길 66-35","서울특별시 중구 신당동 52-164","","다사 5751 5148","2022-12-07 00:00:00.0"
"678","","B0678","서울시립미술관","37.564095","126.97378","BG_AA","FU_BC","서울특별시 중구 덕수궁길 15","서울특별시 중구 서소문동 37","","다사 5352 5176","2022-12-07 00:00:00.0"
