,기준_날짜,기준_시간,시작_대여소,종료_대여소,전체건수,전체_이용_분,전체_이용_거리,전 체건수
8009947,20220627,1815,ST-442,ST-1150,,27,4883,1.0
8009948,20220627,1155,ST-328,ST-1771,,7,968,1.0
8009949,20220627,905,ST-336,ST-2693,,3,620,1.0
8009950,20220627,700,ST-145,ST-2693,,9,1211,1.0
8009951,20220627,1015,ST-119,ST-2693,,5,603,1.0
8009952,20220627,425,ST-1269,ST-733,,7,1400,1.0
8009953,20220627,2040,ST-2996,ST-733,,9,1228,1.0
8009954,20220627,2110,ST-1357,ST-733,,21,1780,1.0
8009955,20220627,2200,ST-733,ST-733,,0,0,1.0
8009956,20220627,2125,ST-733,ST-733,,65,14471,1.0
8009957,20220627,1950,ST-2654,ST-286,,9,1170,1.0
8009958,20220627,2030,ST-1150,ST-1150,,44,1520,1.0
8009959,20220627,635,ST-700,ST-1150,,2,0,2.0
8009960,20220627,1810,ST-2514,ST-185,,1,200,1.0
8009961,20220627,845,ST-156,ST-185,,32,4448,1.0
8009962,20220627,635,ST-176,ST-185,,22,4737,1.0
8009963,20220627,850,ST-1825,ST-185,,19,3685,1.0
8009964,20220627,855,ST-1436,ST-2693,,9,284,1.0
8009965,20220627,830,ST-1456,ST-136,,24,3826,1.0
8009966,20220627,855,ST-728,ST-286,,9,1442,1.0
8009967,20220627,1815,ST-994,ST-286,,40,13190,1.0
8009968,20220627,750,ST-2823,ST-286,,5,600,1.0
8009969,20220627,1840,ST-2823,ST-286,,7,611,1.0
8009970,20220627,2355,ST-1270,ST-2652,,35,3340,1.0
8009971,20220627,2330,ST-2900,ST-695,,50,6799,1.0
8009972,20220627,2105,ST-780,ST-695,,22,4313,1.0
8009973,20220627,630,ST-2991,ST-695,,49,13490,1.0
8009974,20220627,1730,ST-949,ST-696,,8,1484,1.0
8009975,20220627,1825,ST-3065,ST-696,,4,287,1.0
8009976,20220627,800,ST-119,ST-185,,5,1100,1.0
8009977,20220627,2110,ST-118,ST-185,,16,1819,1.0
8009978,20220627,1835,ST-228,ST-185,,8,858,1.0
8009979,20220627,930,ST-2199,ST-185,,10,1662,1.0
8009980,20220627,745,ST-946,ST-185,,9,1355,1.0
8009981,20220627,920,ST-2623,ST-136,,9,1621,1.0
8009982,20220627,810,ST-198,ST-136,,18,3421,1.0
8009983,20220627,150,ST-936,ST-286,,14,2077,1.0
8009984,20220627,2255,ST-1264,ST-286,,12,3210,1.0
8009985,20220627,1045,ST-882,ST-286,,12,4740,1.0
8009986,20220627,1120,ST-286,ST-286,,74,1911,1.0
8009987,20220627,2050,ST-286,ST-286,,88,1217,1.0
8009988,20220627,1945,ST-2177,ST-2650,,15,2591,1.0
8009989,20220627,945,ST-1154,ST-2368,,11,2470,1.0
8009990,20220627,1835,ST-1916,ST-2368,,5,730,1.0
8009991,20220627,30,ST-2669,ST-2368,,13,2150,1.0
8009992,20220627,2030,ST-1443,ST-2368,,41,6300,1.0
8009993,20220627,835,ST-2518,ST-185,,2,490,1.0
8009994,20220627,2255,ST-126,ST-185,,3,780,1.0
8009995,20220627,2150,ST-2786,ST-185,,7,1328,1.0
8009996,20220627,2330,ST-185,ST-185,,0,0,1.0
8009997,20220627,1030,ST-2487,ST-2487,,26,1250,1.0
8009998,20220627,1745,ST-516,ST-2487,,44,4780,1.0
8009999,20220627,1710,ST-1542,ST-1546,,5,630,1.0
8010000,20220627,2300,ST-85,ST-1546,,87,16310,1.0
8010001,20220627,610,ST-719,ST-2428,,3,650,1.0
8010002,20220627,550,ST-719,ST-2428,,3,613,1.0
8010003,20220627,145,ST-1269,ST-721,,33,4295,1.0
8010004,20220627,2310,ST-887,ST-721,,11,1447,1.0
8010005,20220627,2155,ST-1696,ST-713,,50,10040,1.0
8010006,20220627,2140,ST-919,ST-312,,33,9400,1.0
8010007,20220627,1725,ST-1961,ST-312,,20,3410,1.0
8010008,20220627,1335,ST-2765,ST-312,,8,771,1.0
8010009,20220627,750,ST-2398,ST-312,,7,1240,1.0
8010010,20220627,1830,ST-1002,ST-3068,,25,3707,1.0
8010011,20220627,1800,ST-1688,ST-3068,,27,3650,1.0
8010012,20220627,2245,ST-1911,ST-2487,,57,16140,1.0
8010013,20220627,1305,ST-2613,ST-2487,,20,2439,1.0
8010014,20220627,1915,ST-2476,ST-2487,,17,3430,1.0
8010015,20220627,810,ST-1064,ST-2487,,18,2850,1.0
8010016,20220627,1815,ST-2550,ST-2487,,5,609,1.0
8010017,20220627,1350,ST-1015,ST-1006,,8,1464,1.0
8010018,20220627,1905,ST-1015,ST-1006,,8,1740,1.0
8010019,20220627,2230,ST-1015,ST-1006,,5,1270,1.0
8010020,20220627,1850,ST-428,ST-312,,10,920,1.0
8010021,20220627,950,ST-2396,ST-312,,7,980,1.0
8010022,20220627,920,ST-995,ST-312,,9,2130,1.0
8010023,20220627,2050,ST-1506,ST-3068,,4,900,1.0
8010024,20220627,2225,ST-524,ST-516,,17,3090,1.0
8010025,20220627,130,ST-2554,ST-516,,21,4564,1.0
8010026,20220627,2200,ST-835,ST-516,,24,2864,1.0
8010027,20220627,125,ST-327,ST-516,,56,14640,1.0
8010028,20220627,2300,ST-2037,ST-516,,14,2310,1.0
8010029,20220627,2145,ST-1500,ST-1017,,16,4200,1.0
8010030,20220627,725,ST-2770,ST-2762,,5,1040,1.0
8010031,20220627,1450,ST-1997,ST-2762,,31,2003,1.0
8010032,20220627,325,ST-1505,ST-2762,,14,3090,1.0
8010033,20220627,2120,ST-279,ST-2762,,69,4629,1.0
8010034,20220627,2200,ST-426,ST-2762,,35,5670,1.0
8010035,20220627,815,ST-2857,ST-1510,,27,3810,1.0
8010036,20220627,830,ST-2049,ST-1510,,12,2033,1.0
8010037,20220627,2055,ST-2040,ST-1510,,14,1926,1.0
8010038,20220627,2235,ST-287,ST-2039,,126,3525,1.0
8010039,20220627,915,ST-520,ST-2039,,29,5080,1.0
8010040,20220627,1405,ST-2844,ST-2039,,3,698,1.0
8010041,20220627,120,ST-1002,ST-1017,,10,769,1.0
8010042,20220627,1835,ST-287,ST-1017,,15,2602,1.0
8010043,20220627,2220,ST-2012,ST-2762,,11,1644,1.0
8010044,20220627,1910,ST-993,ST-2762,,4,470,1.0
8010045,20220627,1815,ST-2024,ST-1510,,8,1224,1.0
8010046,20220627,1840,ST-2024,ST-1510,,7,1239,1.0
8010047,20220627,830,ST-1069,ST-1510,,3,722,1.0
8010048,20220627,1150,ST-834,ST-1510,,6,850,1.0
8010049,20220627,1640,ST-834,ST-1510,,3,862,1.0
8010050,20220627,2330,ST-834,ST-1510,,6,1540,1.0
8010051,20220627,2000,ST-1249,ST-1510,,3,492,1.0
8010052,20220627,2125,ST-1736,ST-2039,,9,1580,1.0
8010053,20220627,1810,ST-1006,ST-1017,,3,570,1.0
8010054,20220627,1255,ST-2487,ST-2946,,40,1944,1.0
8010055,20220627,1230,ST-1015,ST-2946,,51,1882,1.0
8010056,20220627,2150,ST-1910,ST-2494,,51,13590,1.0
8010057,20220627,915,ST-2811,ST-2494,,17,3840,1.0
8010058,20220627,2310,ST-528,ST-1510,,5,1370,1.0
8010059,20220627,0,ST-2487,ST-1510,,1,176,1.0
8010060,20220627,2240,ST-1505,ST-1994,,6,770,1.0
8010061,20220627,2225,ST-1497,ST-1994,,7,1158,1.0
8010062,20220627,1515,ST-1002,ST-1994,,7,840,1.0
8010063,20220627,1140,ST-1731,ST-1994,,10,1478,1.0
8010064,20220627,1810,ST-2844,ST-1017,,7,88,1.0
8010065,20220627,1505,ST-1495,ST-1017,,2,0,1.0
8010066,20220627,2145,ST-1495,ST-1017,,120,1530,1.0
8010067,20220627,55,ST-2011,ST-1017,,16,2562,1.0
8010068,20220627,1750,ST-520,ST-2494,,58,7990,1.0
8010069,20220627,940,ST-2491,ST-2494,,24,3714,1.0
8010070,20220627,845,ST-1249,ST-2059,,3,473,1.0
8010071,20220627,840,ST-2771,ST-1646,,31,5871,1.0
8010072,20220627,1950,ST-327,ST-1327,,6,1190,1.0
8010073,20220627,1835,ST-696,ST-1327,,25,1800,1.0
8010074,20220627,1820,ST-2175,ST-441,,4,590,1.0
8010075,20220627,815,ST-1293,ST-1465,,7,1256,1.0
8010076,20220627,1340,ST-1465,ST-1465,,4,340,1.0
8010077,20220627,1055,ST-2724,ST-1465,,70,980,1.0
8010078,20220627,200,ST-2849,ST-1465,,10,1619,1.0
8010079,20220627,2310,ST-2032,ST-2024,,25,4307,2.0
8010080,20220627,2330,ST-1251,ST-2024,,4,790,1.0
8010081,20220627,605,ST-2726,ST-1136,,12,1850,1.0
8010082,20220627,1835,ST-1136,ST-1136,,0,60,1.0
8010083,20220627,2030,ST-1136,ST-1136,,2,80,1.0
8010084,20220627,1935,ST-1136,ST-1136,,61,19960,1.0
8010085,20220627,2225,ST-1394,ST-1469,,34,4550,1.0
8010086,20220627,825,ST-2069,ST-1469,,7,880,1.0
8010087,20220627,2150,ST-2722,ST-1469,,5,1760,1.0
8010088,20220627,2055,ST-2124,ST-1469,,136,9898,2.0
8010089,20220627,2305,ST-2483,ST-2024,,3,527,1.0
8010090,20220627,1100,ST-2490,ST-2024,,8,2740,1.0
8010091,20220627,2210,ST-326,ST-1341,,4,740,1.0
8010092,20220627,2045,ST-3080,ST-1341,,2,0,1.0
8010093,20220627,2050,ST-438,ST-1341,,4,1031,1.0
8010094,20220627,920,ST-441,ST-1341,,21,1570,1.0
8010095,20220627,955,ST-2437,ST-1341,,6,921,1.0
8010096,20220627,1640,ST-2437,ST-1341,,5,798,1.0
8010097,20220627,2310,ST-1476,ST-614,,6,3430,1.0
8010098,20220627,2310,ST-3050,ST-614,,16,1620,1.0
8010099,20220627,1020,ST-1470,ST-614,,11,2680,1.0
8010100,20220627,1255,ST-2137,ST-1469,,16,1448,1.0
8010101,20220627,1905,ST-2137,ST-1469,,12,1480,1.0
8010102,20220627,2155,ST-646,ST-1469,,10,1490,1.0
8010103,20220627,1820,ST-147,ST-1469,,63,13670,1.0
8010104,20220627,2015,ST-2793,ST-2725,,35,4241,1.0
8010105,20220627,655,ST-2725,ST-2725,,0,0,1.0
8010106,20220627,915,ST-516,ST-2024,,13,1407,1.0
8010107,20220627,825,ST-1510,ST-2024,,9,1360,1.0
8010108,20220627,2220,ST-46,ST-2944,,191,25640,2.0
8010109,20220627,2100,ST-438,ST-2455,,6,930,1.0
8010110,20220627,2130,ST-439,ST-2455,,22,2630,1.0
8010111,20220627,1850,ST-1100,ST-614,,36,4030,1.0
8010112,20220627,2330,ST-2723,ST-2730,,17,4110,1.0
8010113,20220627,2110,ST-615,ST-2730,,41,6103,3.0
8010114,20220627,2205,ST-2849,ST-2730,,11,1500,1.0
8010115,20220627,1140,ST-1726,ST-2730,,18,2850,1.0
8010116,20220627,850,ST-2538,ST-2552,,8,1490,1.0
8010117,20220627,750,ST-1326,ST-1339,,7,1120,1.0
8010118,20220627,2010,ST-751,ST-1339,,32,3946,1.0
8010119,20220627,1100,ST-335,ST-1339,,4,720,1.0
8010120,20220627,1005,ST-398,ST-335,,53,10050,1.0
8010121,20220627,1825,ST-2710,ST-2112,,14,2190,1.0
8010122,20220627,1525,ST-1297,ST-2112,,14,2320,1.0
8010123,20220627,2050,ST-2549,ST-2112,,13,1910,1.0
8010124,20220627,1850,ST-2459,ST-2727,,5,1220,1.0
8010125,20220627,1800,ST-2037,ST-1251,,13,1319,2.0
8010126,20220627,1655,ST-1711,ST-1251,,3,605,1.0
8010127,20220627,1905,ST-1711,ST-1251,,4,772,1.0
8010128,20220627,825,ST-2040,ST-1251,,6,998,1.0
8010129,20220627,2125,ST-1446,ST-335,,51,7042,1.0
8010130,20220627,1845,ST-2350,ST-335,,13,2980,1.0
8010131,20220627,1835,ST-1649,ST-2438,,43,7330,1.0
8010132,20220627,1955,ST-2089,ST-2112,,7,901,1.0
8010133,20220627,2200,ST-2089,ST-2112,,6,1052,1.0
8010134,20220627,1150,ST-2067,ST-1292,,17,4170,1.0
8010135,20220627,1825,ST-2710,ST-1292,,9,1430,1.0
8010136,20220627,745,ST-2726,ST-1292,,2,0,1.0
8010137,20220627,1005,ST-1129,ST-1292,,43,3660,1.0
8010138,20220627,755,ST-2050,ST-2044,,15,2515,2.0
8010139,20220627,845,ST-2050,ST-2044,,10,1509,1.0
8010140,20220627,655,ST-2419,ST-2044,,9,1717,1.0
8010141,20220627,1210,ST-2038,ST-2045,,57,7260,1.0
8010142,20220627,820,ST-2037,ST-1065,,2,0,1.0
8010143,20220627,940,ST-2000,ST-1711,,17,3300,1.0
8010144,20220627,815,ST-1718,ST-1711,,7,264,1.0
8010145,20220627,830,ST-1718,ST-1711,,10,2480,2.0
8010146,20220627,825,ST-1718,ST-1711,,7,963,1.0
8010147,20220627,815,ST-2056,ST-1711,,6,1296,1.0
8010148,20220627,2045,ST-2412,ST-2044,,10,1650,1.0
8010149,20220627,640,ST-2886,ST-2044,,3,567,1.0
8010150,20220627,535,ST-1067,ST-2044,,12,2060,1.0
8010151,20220627,1810,ST-2947,ST-2046,,19,2810,1.0
8010152,20220627,645,ST-1718,ST-2046,,2,462,1.0
8010153,20220627,845,ST-1064,ST-2046,,7,1150,1.0
8010154,20220627,2150,ST-1065,ST-1065,,1,90,1.0
8010155,20220627,950,ST-2871,ST-1065,,6,1178,1.0
8010156,20220627,1950,ST-2871,ST-1065,,9,1216,1.0
8010157,20220627,850,ST-2480,ST-2047,,18,2386,1.0
8010158,20220627,1840,ST-831,ST-2047,,34,3730,1.0
8010159,20220627,1245,ST-2050,ST-2047,,11,1320,1.0
8010160,20220627,915,ST-2040,ST-2044,,3,760,1.0
8010161,20220627,1010,ST-2040,ST-2044,,4,780,1.0
8010162,20220627,850,ST-2045,ST-2044,,2,380,1.0
8010163,20220627,1225,ST-2044,ST-2044,,41,2107,1.0
8010164,20220627,1910,ST-2044,ST-2044,,0,0,1.0
8010165,20220627,1245,ST-2042,ST-2044,,4,730,1.0
8010166,20220627,240,ST-2046,ST-2046,,1,0,1.0
8010167,20220627,2105,ST-2046,ST-2046,,111,1369,1.0
8010168,20220627,725,ST-2031,ST-2046,,2,0,1.0
8010169,20220627,755,ST-2036,ST-1065,,5,758,1.0
8010170,20220627,1630,ST-2033,ST-1065,,2,372,1.0
8010171,20220627,925,ST-2858,ST-2569,,8,1399,1.0
8010172,20220627,845,ST-1710,ST-2569,,10,1093,1.0
8010173,20220627,750,ST-2752,ST-2569,,12,1986,1.0
8010174,20220627,1815,ST-2884,ST-2569,,4,740,1.0
8010175,20220627,830,ST-2031,ST-2044,,3,540,1.0
8010176,20220627,1300,ST-2031,ST-2044,,2,510,1.0
8010177,20220627,845,ST-2890,ST-2046,,3,760,1.0
8010178,20220627,1825,ST-2888,ST-2871,,9,690,1.0
8010179,20220627,1735,ST-2611,ST-2871,,9,1400,1.0
8010180,20220627,550,ST-2889,ST-2871,,1,390,1.0
8010181,20220627,2130,ST-2033,ST-1065,,4,350,1.0
8010182,20220627,1740,ST-1712,ST-1065,,7,790,1.0
8010183,20220627,1825,ST-1712,ST-1065,,12,1428,2.0
8010184,20220627,1820,ST-1688,ST-1065,,4,297,1.0
8010185,20220627,1825,ST-2049,ST-2040,,7,1140,1.0
8010186,20220627,1325,ST-2040,ST-2040,,17,2013,1.0
8010187,20220627,1740,ST-2041,ST-2044,,7,1090,1.0
8010188,20220627,620,ST-2026,ST-2044,,6,1433,1.0
8010189,20220627,930,ST-2489,ST-2044,,7,1175,1.0
8010190,20220627,940,ST-834,ST-2044,,8,1800,1.0
8010191,20220627,930,ST-2033,ST-2033,,20,1201,1.0
8010192,20220627,1805,ST-2033,ST-2033,,1,40,1.0
8010193,20220627,850,ST-2031,ST-2033,,12,2044,2.0
8010194,20220627,935,ST-2031,ST-2033,,6,1212,1.0
8010195,20220627,2100,ST-1251,ST-1065,,12,1070,1.0
8010196,20220627,640,ST-2483,ST-1065,,6,1260,1.0
8010197,20220627,755,ST-2965,ST-2035,,8,1207,1.0
8010198,20220627,810,ST-1645,ST-2035,,10,1750,1.0
8010199,20220627,1825,ST-1645,ST-2035,,7,1560,1.0
8010200,20220627,815,ST-1249,ST-2044,,28,5866,1.0
8010201,20220627,920,ST-2812,ST-2045,,41,9887,1.0
8010202,20220627,1040,ST-2888,ST-2045,,15,2020,1.0
8010203,20220627,1955,ST-510,ST-2045,,16,2310,1.0
8010204,20220627,300,ST-1158,ST-1918,,9,1259,1.0
8010205,20220627,855,ST-1405,ST-1905,,4,910,1.0
8010206,20220627,2345,ST-1904,ST-1905,,7,621,1.0
8010207,20220627,945,ST-1163,ST-1906,,23,3110,1.0
8010208,20220627,1950,ST-211,ST-442,,72,12011,1.0
8010209,20220627,1005,ST-750,ST-442,,11,2050,1.0
8010210,20220627,1935,ST-750,ST-442,,12,2250,1.0
8010211,20220627,2330,ST-748,ST-442,,20,2140,1.0
8010212,20220627,2200,ST-69,ST-442,,33,8090,1.0
8010213,20220627,2145,ST-1866,ST-442,,77,13553,1.0
8010214,20220627,825,ST-2046,ST-2037,,8,1446,1.0
8010215,20220627,2245,ST-2045,ST-2037,,6,649,1.0
8010216,20220627,1335,ST-835,ST-3084,,21,2529,1.0
8010217,20220627,2150,ST-3084,ST-3084,,14,1980,1.0
8010218,20220627,1755,ST-2025,ST-3084,,31,950,1.0
8010219,20220627,1905,ST-1554,ST-765,,8,1690,1.0
8010220,20220627,2150,ST-442,ST-442,,0,0,1.0
8010221,20220627,2145,ST-442,ST-442,,35,4380,1.0
8010222,20220627,2245,ST-442,ST-442,,48,5200,1.0
8010223,20220627,2200,ST-2042,ST-2037,,28,4720,1.0
8010224,20220627,2235,ST-2036,ST-2037,,9,1190,1.0
8010225,20220627,2130,ST-2033,ST-2037,,3,584,1.0
8010226,20220627,2050,ST-1689,ST-2037,,10,1125,1.0
8010227,20220627,815,ST-518,ST-3084,,2,470,1.0
8010228,20220627,800,ST-1067,ST-3084,,4,980,1.0
8010229,20220627,750,ST-2024,ST-3084,,3,416,1.0
8010230,20220627,1815,ST-2024,ST-3084,,4,408,1.0
8010231,20220627,1855,ST-1250,ST-3084,,4,701,1.0
8010232,20220627,1840,ST-834,ST-3084,,6,1180,1.0
8010233,20220627,2300,ST-1899,ST-1900,,22,1536,1.0
8010234,20220627,845,ST-1554,ST-1900,,5,734,1.0
8010235,20220627,1945,ST-2870,ST-1900,,16,1970,1.0
8010236,20220627,1755,ST-877,ST-442,,27,6026,1.0
8010237,20220627,2300,ST-793,ST-1441,,25,4090,1.0
8010238,20220627,1635,ST-2790,ST-2037,,3,731,1.0
8010239,20220627,2050,ST-1249,ST-3084,,3,395,1.0
8010240,20220627,40,ST-1510,ST-3084,,5,760,1.0
8010241,20220627,945,ST-1168,ST-1305,,24,3880,1.0
8010242,20220627,925,ST-1160,ST-1305,,7,1436,1.0
8010243,20220627,1420,ST-1900,ST-1900,,63,4472,1.0
8010244,20220627,1830,ST-761,ST-1900,,2,88,1.0
8010245,20220627,1120,ST-1160,ST-1160,,16,1326,1.0
8010246,20220627,2155,ST-2177,ST-437,,22,2448,1.0
8010247,20220627,2115,ST-1519,ST-2037,,9,1091,1.0
8010248,20220627,2300,ST-2992,ST-2037,,11,1849,1.0
8010249,20220627,1220,ST-2038,ST-2037,,31,357,1.0
8010250,20220627,655,ST-831,ST-513,,9,1601,1.0
8010251,20220627,810,ST-2883,ST-513,,8,1670,1.0
8010252,20220627,2240,ST-1158,ST-1305,,35,4030,1.0
8010253,20220627,820,ST-1406,ST-1305,,75,1880,1.0
8010254,20220627,1820,ST-1902,ST-1305,,7,1560,1.0
8010255,20220627,2145,ST-1305,ST-1305,,122,9749,2.0
8010256,20220627,1535,ST-1158,ST-1160,,36,4140,1.0
8010257,20220627,155,ST-1915,ST-776,,28,3740,1.0
8010258,20220627,2125,ST-1920,ST-776,,32,2285,1.0
8010259,20220627,1535,ST-1912,ST-776,,12,3070,1.0
8010260,20220627,2150,ST-1445,ST-437,,11,2940,1.0
8010261,20220627,2245,ST-1343,ST-437,,52,6173,2.0
8010262,20220627,855,ST-944,ST-437,,21,3578,1.0
8010263,20220627,1920,ST-2889,ST-513,,4,768,1.0
8010264,20220627,2045,ST-975,ST-513,,4,583,1.0
8010265,20220627,20,ST-1577,ST-1404,,12,2662,1.0
8010266,20220627,50,ST-1900,ST-1404,,17,2260,1.0
8010267,20220627,2010,ST-2666,ST-1404,,10,1607,1.0
8010268,20220627,2155,ST-762,ST-1404,,9,1102,1.0
8010269,20220627,2015,ST-1154,ST-761,,31,5250,1.0
8010270,20220627,2330,ST-2048,ST-1710,,4,697,1.0
8010271,20220627,10,ST-2047,ST-1710,,9,1070,1.0
8010272,20220627,2055,ST-2047,ST-1710,,23,2150,2.0
8010273,20220627,2230,ST-2045,ST-2993,,6,900,1.0
8010274,20220627,1925,ST-1710,ST-2884,,2,445,1.0
8010275,20220627,925,ST-2045,ST-2884,,5,730,1.0
8010276,20220627,850,ST-2031,ST-2884,,6,860,1.0
8010277,20220627,845,ST-2831,ST-1518,,8,1177,1.0
8010278,20220627,845,ST-835,ST-1518,,10,1606,1.0
8010279,20220627,730,ST-519,ST-1514,,23,4493,1.0
8010280,20220627,2125,ST-2047,ST-1514,,12,1391,1.0
8010281,20220627,2355,ST-2031,ST-1514,,10,1870,1.0
8010282,20220627,740,ST-514,ST-1514,,12,2561,1.0
8010283,20220627,1255,ST-2057,ST-1514,,22,2950,1.0
8010284,20220627,1750,ST-2557,ST-835,,12,1890,1.0
8010285,20220627,825,ST-1694,ST-835,,4,567,1.0
8010286,20220627,1900,ST-1351,ST-835,,10,1256,1.0
8010287,20220627,1750,ST-975,ST-2885,,9,1788,1.0
8010288,20220627,2105,ST-1338,ST-2885,,8,1395,1.0
8010289,20220627,930,ST-1065,ST-2885,,61,1127,1.0
8010290,20220627,1910,ST-1647,ST-1676,,16,2220,1.0
8010291,20220627,840,ST-1710,ST-1676,,6,1019,1.0
8010292,20220627,1840,ST-2031,ST-2419,,9,1640,1.0
8010293,20220627,730,ST-1718,ST-1352,,10,1349,1.0
8010294,20220627,205,ST-1646,ST-835,,54,2664,1.0
8010295,20220627,2335,ST-2020,ST-835,,11,2190,1.0
8010296,20220627,855,ST-1013,ST-1517,,21,640,1.0
8010297,20220627,855,ST-1718,ST-1517,,8,1109,1.0
8010298,20220627,920,ST-512,ST-2886,,9,1102,1.0
8010299,20220627,815,ST-1718,ST-2412,,9,1577,1.0
8010300,20220627,1855,ST-2412,ST-2412,,30,980,1.0
8010301,20220627,715,ST-2965,ST-1514,,5,860,1.0
8010302,20220627,740,ST-2832,ST-1514,,10,1762,2.0
8010303,20220627,1140,ST-1645,ST-1517,,6,1316,1.0
8010304,20220627,855,ST-2412,ST-1517,,5,839,1.0
8010305,20220627,1945,ST-1710,ST-1517,,2,410,1.0
8010306,20220627,1845,ST-2058,ST-1517,,5,745,1.0
8010307,20220627,1655,ST-1710,ST-2886,,3,433,1.0
8010308,20220627,940,ST-2037,ST-2886,,7,1362,1.0
8010309,20220627,1925,ST-2040,ST-2886,,6,950,1.0
8010310,20220627,835,ST-2056,ST-2412,,4,583,1.0
8010311,20220627,2040,ST-2031,ST-2412,,11,1877,1.0
8010312,20220627,1905,ST-2050,ST-1352,,7,1210,1.0
8010313,20220627,1030,ST-2049,ST-1517,,1,222,1.0
8010314,20220627,1935,ST-2569,ST-1517,,4,638,1.0
8010315,20220627,905,ST-2045,ST-1517,,8,1070,1.0
8010316,20220627,1145,ST-2557,ST-2886,,14,2289,1.0
8010317,20220627,655,ST-1718,ST-2945,,7,1210,1.0
8010318,20220627,855,ST-1647,ST-3031,,20,2985,4.0
8010319,20220627,2035,ST-1647,ST-3031,,3,684,1.0
8010320,20220627,805,ST-2884,ST-3031,,14,2060,1.0
8010321,20220627,2300,ST-2993,ST-2993,,25,740,1.0
8010322,20220627,1640,ST-1694,ST-1517,,11,1671,1.0
8010323,20220627,855,ST-1007,ST-1517,,31,5580,1.0
8010324,20220627,745,ST-2050,ST-2945,,7,111,1.0
8010325,20220627,945,ST-1645,ST-2945,,8,1507,1.0
8010326,20220627,1655,ST-2945,ST-2945,,23,946,1.0
8010327,20220627,745,ST-2399,ST-3031,,25,4365,1.0
8010328,20220627,1835,ST-527,ST-1509,,14,2800,1.0
8010329,20220627,915,ST-1249,ST-1509,,4,702,1.0
8010330,20220627,2100,ST-2857,ST-2034,,15,2390,1.0
8010331,20220627,1825,ST-2538,ST-2034,,2,602,1.0
8010332,20220627,900,ST-2538,ST-2945,,8,694,3.0
8010333,20220627,1705,ST-2034,ST-2945,,2,300,1.0
8010334,20220627,1230,ST-2789,ST-1064,,6,6,1.0
8010335,20220627,745,ST-1352,ST-1064,,2,0,1.0
8010336,20220627,850,ST-2810,ST-68,,9,2054,1.0
8010337,20220627,920,ST-5,ST-68,,37,6841,1.0
8010338,20220627,710,ST-71,ST-68,,4,903,1.0
8010339,20220627,1020,ST-2806,ST-413,,58,184,1.0
8010340,20220627,745,ST-288,ST-3011,,4,869,1.0
8010341,20220627,330,ST-293,ST-2807,,6,854,1.0
8010342,20220627,315,ST-2535,ST-2807,,40,9485,1.0
8010343,20220627,825,ST-307,ST-2807,,18,3500,1.0
8010344,20220627,1835,ST-295,ST-2807,,5,840,1.0
8010345,20220627,2035,ST-295,ST-2807,,4,840,1.0
8010346,20220627,910,ST-71,ST-68,,11,1651,2.0
8010347,20220627,2235,ST-63,ST-68,,10,1370,1.0
8010348,20220627,850,ST-70,ST-68,,5,559,1.0
8010349,20220627,2030,ST-418,ST-413,,5,684,1.0
8010350,20220627,2120,ST-418,ST-413,,20,575,1.0
8010351,20220627,650,ST-413,ST-3011,,4,208,1.0
8010352,20220627,855,ST-413,ST-3011,,6,950,1.0
8010353,20220627,1045,ST-413,ST-3011,,6,770,1.0
8010354,20220627,1935,ST-418,ST-3011,,90,4646,1.0
8010355,20220627,100,ST-66,ST-2807,,21,3397,1.0
8010356,20220627,1145,ST-51,ST-2807,,9,2000,1.0
8010357,20220627,1620,ST-51,ST-2807,,13,2073,1.0
8010358,20220627,2010,ST-51,ST-2807,,17,2054,1.0
8010359,20220627,705,ST-2001,ST-295,,20,310,1.0
8010360,20220627,2150,ST-73,ST-68,,35,1291,1.0
8010361,20220627,1815,ST-66,ST-68,,6,870,1.0
8010362,20220627,135,ST-416,ST-1677,,14,1020,1.0
8010363,20220627,2030,ST-2815,ST-1677,,16,1979,1.0
8010364,20220627,850,ST-2822,ST-1677,,6,1350,1.0
8010365,20220627,1825,ST-2774,ST-3011,,11,1610,1.0
8010366,20220627,2100,ST-288,ST-422,,8,1242,1.0
8010367,20220627,930,ST-1968,ST-422,,11,1350,1.0
8010368,20220627,820,ST-294,ST-287,,2,530,1.0
8010369,20220627,745,ST-1243,ST-68,,43,1789,1.0
8010370,20220627,2100,ST-692,ST-68,,19,2285,1.0
8010371,20220627,855,ST-2902,ST-2814,,11,2340,1.0
8010372,20220627,2300,ST-307,ST-2814,,6,1460,1.0
8010373,20220627,1125,ST-2814,ST-2814,,1,0,1.0
8010374,20220627,1940,ST-2814,ST-2814,,99,3730,1.0
8010375,20220627,1520,ST-69,ST-2814,,4,670,1.0
8010376,20220627,2020,ST-413,ST-1677,,2,0,1.0
8010377,20220627,805,ST-726,ST-2806,,20,7860,1.0
8010378,20220627,935,ST-1539,ST-422,,4,624,1.0
8010379,20220627,1820,ST-1539,ST-422,,4,650,1.0
8010380,20220627,2350,ST-2807,ST-2807,,53,10603,1.0
8010381,20220627,2005,ST-287,ST-2807,,2,385,1.0
8010382,20220627,2205,ST-3011,ST-2807,,3,430,1.0
8010383,20220627,800,ST-73,ST-2814,,9,1868,2.0
8010384,20220627,1915,ST-2822,ST-2806,,4,439,1.0
8010385,20220627,1210,ST-1541,ST-2806,,42,5807,1.0
